boletin,fecha_publicacion,fecha_firma,tipo,numero,objeto,tags,pdf
#1203,08/10/2025,24/09/2025,Decreto,DECRE-2025-1131-SI-INTEN,Expediente N° 1698/2025 (Cuerpos 0 a 6) - Adjudicar la Licitación Pública N° 20/2025 para la “PROVISIÓN DE INSUMOS BACTERIOLÓGICOS”.-,Adjudicación | Licitación Pública,
#1203,08/10/2025,25/09/2025,Decreto,DECRE-2025-1135-SI-INTEN,Expediente N° EX-2025-00113046-SI-SECGEN - Concurso de Precios N° 102/2025. Adjudicación-,Adjudicación | Concurso de Precios,
#1203,08/10/2025,25/09/2025,Decreto,DECRE-2025-1136-SI-INTEN,"Expediente N° EX-2025-00119272-SI-SECECT - Adjudicar el Concurso de Precios Nº 103/2025, para la contratación del “SERVICIO DE TRANSPORTE”.-",Adjudicación | Concurso de Precios,
#1203,08/10/2025,25/09/2025,Decreto,DECRE-2025-1138-SI-INTEN,"Expediente Nº EX-2025-00035548-SI-SSDS - Adjudicar la Licitación Pública N.° 29/2025, para la adquisición de “ALIMENTOS”.-",Adjudicación | Licitación Pública,
#1203,08/10/2025,25/09/2025,Decreto,DECRE-2025-1139-SI-INTEN,"Expediente N° EX-2025-00142966-SI-SECAMEP - Adjudicar el Concurso de Precios Nº 109/2025, para la provisión de “VIANDAS”.-",Adjudicación | Concurso de Precios,
#1203,08/10/2025,29/09/2025,Decreto,DECRE-2025-1149-SI-INTEN,"Expediente Nº 2427/2025 (Cuerpos 0 a 9) - Aprobar lo actuado y adjudicar la Licitación Pública N.° 30/2025, para la “PROVISIÓN DE PSICOTRÓPICOS Y ESTUPEFACIENTES”.-",Adjudicación | Licitación Pública,
#1203,08/10/2025,30/09/2025,Decreto,DECRE-2025-1157-SI-INTEN,"Expediente Nº 2674/2025 (Cuerpos 0 a 32) - Adjudicar la Licitación Pública N.° 31/2025, para la “PROVISIÓN DE MATERIALES DESCARTABLES”.-",Adjudicación | Licitación Pública,
#1203,08/10/2025,30/09/2025,Decreto,DECRE-2025-1159-SI-INTEN,"Expediente Nº EX-2025-00105238-SI-DFARM - Adjudicar el Concurso de Precios N° 97/2025, para la adquisición del “FÁRMACO NOVOSEVEN”.-",Adjudicación | Concurso de Precios,
#1204,17/10/2025,01/10/2025,Decreto,DECRE-2025-1161-SI-INTEN,"Expediente N° EX-2025-00107998-SI-INNO - Adjudicar a MENIN, LEANDRO ARIEL (CUIT N° 20-26720639-3) el Concurso de Precios Nº 100/2025 para la adquisición de “RESMAS”.-",Adjudicación | Concurso de Precios,
#1204,17/10/2025,01/10/2025,Decreto,DECRE-2025-1162-SI-INTEN,Expediente N° EX-2025-00134424-SI-DRSAL - Adjudicar a MATCH ARENA S.A. (CUIT N° 30-71747021-0) el Concurso de Precios N° 107/2025 referente al “ALQUILER DE MÓVIL DE PORTE MENOR”.-,Adjudicación | Concurso de Precios,
#1204,17/10/2025,06/10/2025,Decreto,DECRE-2025-1186-SI-INTEN,Expediente Nº EX-2025-00078240-SI-SECAMEP - Adjudicar la Licitación Pública N.° 39/2025 para la adquisición de “CARRITOS PARA BARRIDO MUNICIPAL”.-,Adjudicación | Licitación Pública,
#1204,17/10/2025,08/10/2025,Decreto,DECRE-2025-1192-SI-INTEN,"Expediente N° EX-2025-00117827-SI-SSRC - Adjudicar a LÓPEZ, NICOLÁS ALEJANDRO (CUIT Nº 20-30408900-9) el Concurso de Precios Nº 104/2025 para la “REFACCIÓN Y ACONDICIONAMIENTO DEL EDIFICIO DE LA DELEGACIÓN PARQUE PÚBLICO DEL GOLF DE VILLA ADELINA”.-",Adjudicación | Concurso de Precios,
#1204,17/10/2025,15/10/2025,Decreto,DECRE-2025-1216-SI-INTEN,Expediente N° EX-2025-00073457-SI-DRSAL - Adjudicar a JG ELECTROMEDICINA S.R.L. (CUIT Nº 30-71496032-2) el Concurso de Precios Nº 85/2025 para la adquisición de “AGITADORES DE SANGRE”.-,Adjudicación | Concurso de Precios,
#1206,23/10/2025,17/10/2025,Decreto,DECRE-2025-1219-SI-INTEN,"Expediente Nº EX-2025-00090289-SI-DRSAL - Adjudicar la Licitación Pública N° 40/2025 para la “¨CONTRATACIÓN DEL SERVICIO DE RESONANCIA MAGNÉTICA NUCLEAR, ANGIORESONANCIA Y COLANGIORESONANCIA”.-",Adjudicación | Licitación Pública,
#1206,23/10/2025,21/10/2025,Decreto,DECRE-2025-1226-SI-INTEN,"Expediente N° EX-2025-00103317-SI-SSNAC - Adjudicar el Concurso de Precios Nº 96/2025, para la adquisición de “PAÑALES Y LECHE MATERNIZADA”.-",Adjudicación | Concurso de Precios,
#1206,23/10/2025,22/10/2025,Decreto,DECRE-2025-1234-SI-INTEN,"Expediente N° EX-2025-00055485-SI-DRSAL - Adjudicar el Concurso de Precios Nº 76/2025, para la adquisición de un “DERMATOMO”.-",Adjudicación | Concurso de Precios,
#1206,23/10/2025,22/10/2025,Decreto,DECRE-2025-1235-SI-INTEN,Expediente N° EX-2025-00111427-SI-SDMEYA - Reconocimiento de mayores costos a BENITO ROGGIO E HIJOS SA - CLIBA INGENIERÍA AMBIENTAL SA – UTE: adjudicatarias de los “SERVICIOS DE HIGIENE URBANA” (Licitaciones Públicas Nros. 17/2008 y 17/2014).-,Mayores Costos | Licitación Pública,
#1207,31/10/2025,24/10/2025,Decreto,DECRE-2025-1250-SI-INTEN,"Expediente N° EX-2025-00058073-SI-SECAMEP - Adjudicar la Licitación Pública N° 37/2025, para la contratación del “SERVICIO DE MANTENIMIENTO INTEGRAL DE LAS PLAZAS DEL PARTIDO”.-",Adjudicación | Licitación Pública,
#1207,31/10/2025,24/10/2025,Decreto,DECRE-2025-1255-SI-INTEN,"Expediente N° EX-2025-00067369-SI-SECAMEP - Adjudicar la Licitación Privada N° 26/2025, para la adquisición de “HERRAMIENTAS”.-",Adjudicación | Licitación Privada,
#1207,31/10/2025,24/10/2025,Decreto,DECRE-2025-1261-SI-INTEN,"Expediente N° EX-2025-00084748-SI-DFARM - Adjudicar el Concurso de Precios N° 90/2025, para la adquisición de “CLIPS DE TITANIO LT 400”.-",Adjudicación | Concurso de Precios,
#1207,31/10/2025,28/10/2025,Decreto,DECRE-2025-1276-SI-INTEN,"Expediente Nº EX-2025-00060532-SI-SECAMEP - Aprobar lo actuado y adjudicar la Licitación Pública N° 18/2025, para la “ADQUISICIÓN DE MATERIALES PARA EL PLAN DE MANTENIMIENTO DE NOMENCLADORES VIALES”.-",Adjudicación | Licitación Pública,
#1207,31/10/2025,28/10/2025,Decreto,DECRE-2025-1277-SI-INTEN,Expediente Nº EX-2025-00205108-SI-SSOBPU - Adjudicar la Contratación Directa referente a la “PROVISIÓN DE MATERIALES Y MANO DE OBRA PARA LA REPARACIÓN INTEGRAL Y ADECUACIÓN DE TRANSPORTE VERTICAL DE PASAJEROS Y CAMILLEROS EN EL HOSPITAL CENTRAL”.-,Adjudicación | Contratación Directa,
#1207,31/10/2025,29/10/2025,Decreto,DECRE-2025-1290-SI-INTEN,"Expediente N° EX-2025-00129613-SI-DRSAL - Adjudicar el Concurso de Precios N° 106/2025, para la adquisición de “PAPEL DE MANO E HIGIÉNICO”.-",Adjudicación | Concurso de Precios,
#1207,31/10/2025,30/10/2025,Decreto,DECRE-2025-1291-SI-INTEN,"Expediente N° EX-2025-00103813-SI-DFARM - Adjudicar la Licitación Privada N° 28/2025, para la adquisición de “MEDICAMENTOS (Terlipresina Fco. Amp. más DIL)”.-",Adjudicación | Licitación Privada,
#1207,31/10/2025,30/10/2025,Decreto,DECRE-2025-1292-SI-INTEN,"Expediente Nº EX-2025-00137871-SI-DFARM - Adjudicar el Concurso de Precios N° 108/2025, para la “ADQUISICIÓN DE HEMOCULTIVOS AUTOMATIZADOS”.-",Adjudicación | Concurso de Precios,
#1209,04/11/2025,31/10/2025,Decreto,DECRE-2025-1295-SI-INTEN,"Expediente Nº EX-2025-00095547-SI-DRSAL - Adjudicar la Licitación Pública N° 42/2025, para la “CONTRATACIÓN DE SERVICIO DE GASES MEDICINALES EN TUBO”.-",Adjudicación | Licitación Pública,
#1209,04/11/2025,31/10/2025,Decreto,DECRE-2025-1296-SI-INTEN,"Expediente N° EX-2025-00073475-SI-DRSAL - Adjudicar el Concurso de Precios Nº 86/2025, para la adquisición de “MICROSCOPIOS”.-",Adjudicación | Concurso de Precios,
#1209,04/11/2025,31/10/2025,Decreto,DECRE-2025-1297-SI-INTEN,Expediente Electrónico EX-2025-00103317- SI-SSNAC - Dejar sin efecto la adjudicación dispuesta por el Decreto N° 1226/2025 - Adjudicar el Concurso de Precios N° 96/2025 para la adquisición de “PAÑALES Y LECHE MATERNIZADA”.-,Adjudicación | Concurso de Precios,
#1209,04/11/2025,31/10/2025,Decreto,DECRE-2025-1301-SI-INTEN,"Expediente N° EX-2025-00159259-SI-SSNAC - Adjudicar el Concurso de Precios N° 113/2025, para el “ALQUILER DE OFICINA MODULAR PREFABRICADA”.-",Adjudicación | Concurso de Precios,
#1210,25/11/2025,04/11/2025,Decreto,DECRE-2025-1306-SI-INTEN,Expediente Nº EX-2025-00139736-SI-SSDS - Adjudicar la Licitación Pública N° 51/2025.-,Adjudicación | Licitación Pública,
#1210,25/11/2025,04/11/2025,Decreto,DECRE-2025-1308-SI-INTEN,Expediente No EX-2025-00169195-SI-SECAMEP - Adjudicar la Licitación Privada N° 32/2025 para la adquisición de “HERRAMIENTAS”.-,Adjudicación | Licitación Privada,
#1210,25/11/2025,04/11/2025,Decreto,DECRE-2025-1310-SI-INTEN,Expediente N° EX-2025-00099795-SI-INNO - Aprobar lo actuado y adjudicar la Licitación Pública N° 46/2025 para la “PROVISIÓN DE EQUIPOS DE SOPORTE PARA INTELIGENCIA ARTIFICIAL”.-,Adjudicación | Licitación Pública,
#1210,25/11/2025,06/11/2025,Decreto,DECRE-2025-1320-SI-INTEN,Expediente N° EX-2025-00222124-SI-SSOBPU - Adjudicar la Contratación Directa referente a la “PROVISIÓN DE MATERIALES Y MANO DE OBRA PARA LA REPARACIÓN INTEGRAL DE LOS AIRES ACONDICIONADOS EN LOS HOSPITALES CENTRAL Y CIUDAD DE BOULOGNE”.-,Adjudicación | Contratación Directa,
#1210,25/11/2025,06/11/2025,Decreto,DECRE-2025-1326-SI-INTEN,Expediente Nº EX-2025-00208407-SI-DGALS - Adjudicar la Contratación Directa para la adquisición de un “CAMIÓN LIVIANO CON EQUIPO DE REMOLQUE TIPO PLANCHA”.-,Adjudicación | Contratación Directa,
#1210,25/11/2025,07/11/2025,Decreto,DECRE-2025-1334-SI-INTEN,"Expediente N° EX-2025-00151539-SI-SSNAC - Adjudicar el Concurso de Precios N° 112/2025, para la “ADQUISICIÓN DEL SERVICIO DE ACOMPAÑANTES TERAPÉUTICOS”.-",Adjudicación | Concurso de Precios,
#1210,25/11/2025,12/11/2025,Decreto,DECRE-2025-1365-SI-INTEN,Expediente N° EX-2025-00055437-SI-DRSAL - Aprobar lo actuado y adjudicar la Licitación Pública Nº 33/2025 para la “PROVISIÓN DE EQUIPAMIENTO DE OFTALMOLOGÍA”.-,Adjudicación | Licitación Pública,
#1210,25/11/2025,13/11/2025,Decreto,DECRE-2025-1372-SI-INTEN,"Expediente Nº EX-2025-00099823-SI-INNO - Adjudicar la Licitación Pública N° 45/2025, para la adquisición de “LICENCIAS DE SOFTWARE PARA INTELIGENCIA ARTIFICIAL”.-",Adjudicación | Licitación Pública,
#1211,05/12/2025,17/11/2025,Decreto,DECRE-2025-1380-SI-INTEN,"Expediente N° EX-2025-00035785-SI-SSOBPU - Adjudicar la Licitación Pública N° 27/2025 para la “PROVISIÓN DE MATERIALES Y MANO DE OBRA PARA LA IMPERMEABILIZACIÓN DE CUBIERTAS Y CIELORRASO DEL HALL CENTRAL DEL HOSPITAL CENTRAL DE SAN ISIDRO"".-",Adjudicación | Licitación Pública,
#1211,05/12/2025,17/11/2025,Decreto,DECRE-2025-1381-SI-INTEN,Expediente N° 3087/2025 (Cuerpos 0 a 4) - Adjudicar la Licitación Privada N° 25/2025 para la contratación del servicio de “MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE LOS EQUIPOS DE ESTERILIZACIÓN”.-,Adjudicación | Licitación Privada,
#1211,05/12/2025,18/11/2025,Decreto,DECRE-2025-1388-SI-INTEN,"Expediente N° EX-2025-00174745-SI-SSDS - Adjudicar el Concurso de Precios N° 116/2025, para la adquisición de “COLCHONES Y FRAZADAS”.-",Adjudicación | Concurso de Precios,
#1211,05/12/2025,20/11/2025,Decreto,DECRE-2025-1397-SI-INTEN,Expediente N° EX-2025-00031225-SI-INNO - Aprobar lo actuado y adjudicar la Licitación Pública N° 25/2025 para la “ADQUISICIÓN DE LICENCIAS DE SISTEMA DE GESTIÓN DE VIDEO (VMS)”.-,Adjudicación | Licitación Pública,
#1211,05/12/2025,25/11/2025,Decreto,DECRE-2025-1398-SI-INTEN,"Expediente N° EX-2025-00231436-SI-SSRC - Adjudicar el Concurso de Precios N° 127/2025, para la contratación del “SERVICIO DE CATERING” a prestarse en el festejo del Día del Fomentista declarado de interés por Decreto Nro. 1200/2025.-.-",Adjudicación | Concurso de Precios,
#1211,05/12/2025,25/11/2025,Decreto,DECRE-2025-1403-SI-INTEN,"Expediente Nº EX-2025-00181072-SI-DRSAL - Adjudicar a favor de FISCHETTI Y CÍA. S.R.L. (C.U.I.T. Nº 33-54146376-9) el Concurso de Precios N° 119/2025, para la provisión de “BIDONES DE AGUA”.-",Adjudicación | Concurso de Precios,
#1211,05/12/2025,25/11/2025,Decreto,DECRE-2025-1412-SI-INTEN,"Expediente N° 2674/2025 - Dejar sin efecto la adjudicación a favor de LABORATORIOS IGALTEX S.R.L.,C.U.I.T. N° 30-61680618-8 (Decreto 1157/2025) - Adjudicar Licitación Pública N° 31/2025.-",Sin Efecto | Adjudicación | Licitación Pública,
#1211,05/12/2025,26/11/2025,Decreto,DECRE-2025-1426-SI-INTEN,"Expediente N° EX-2025-00212011-SI-DRSAL - Adjudicar el Concurso de Precios N° 124/2025, para la provisión de “STENTS FARMACOLÓGICOS”.-",Adjudicación | Concurso de Precios,
#1211,05/12/2025,26/11/2025,Decreto,DECRE-2025-1427-SI-INTEN,"Expediente N° EX-2025-00249479-SI-SSDEP - Adjudicar a favor de WORLD LOGISTIC S.R.L. (C.U.I.T. N.º 30-71592827-9) el Concurso de Precios N° 130/2025, para el “ALQUILER DE 2.500 MTS LINEALES DE VALLAS DE SEGURIDAD Y UN ARCO DE LARGADA”.-",Adjudicación | Concurso de Precios,
#1212,19/12/2025,01/12/2025,Decreto,DECRE-2025-1463-SI-INTEN,"Expediente Nº EX-2025-00055527-SI-DRSAL - Adjudicar la Licitación Pública Nº 34/2025, para la “ADQUISICIÓN DE MAMÓGRAFO Y EQUIPOS DE RAYOS X”.-",Adjudicación | Licitación Pública,
#1212,19/12/2025,01/12/2025,Decreto,DECRE-2025-1466-SI-INTEN,"Expediente N° EX-2025-00150085-SI-DRSAL - Adjudicar a GLAMAMED S.A. (C.U.I.T. Nº 30-71415043-6) el Concurso de Precios N° 111/2025, para la adquisición de “AMBOS DESCARTABLES”.-",Adjudicación | Concurso de Precios,
#1212,19/12/2025,01/12/2025,Decreto,DECRE-2025-1470-SI-INTEN,"Expediente Nº EX-2025-00185367-SI-ARSI - Adjudicar el Concurso de Precios Nº 121/2025, para la contratación del “SERVICIO DE CLASIFICACIÓN Y DOBLADO DE FORMULARIOS DE TASAS MUNICIPALES Y FOLLETOS INFORMATIVOS”.-",Adjudicación | Concurso de Precios,
#1212,19/12/2025,03/12/2025,Decreto,DECRE-2025-1483-SI-INTEN,"Expediente N° EX-2025-00175081-SI-SSDS - Adjudicar el Concurso de Precios N° 117/2025, para la contratación del “SERVICIO DE TRASLADO Y PROVISIÓN DE AYUDA A FAMILIAS DE PERSONAS FALLECIDAS”.-",Adjudicación | Concurso de Precios,
#1212,19/12/2025,11/12/2025,Decreto,DECRE-2025-1535-SI-INTEN,"Expediente Nº EX-2025-00117904-SI-INNO - Adjudicar la Licitación Pública N° 47/2025, referente a la “ADQUISICIÓN DE COMPUTADORAS DE ESCRITORIO, NOTEBOOKS, TECLADOS Y MOUSE”.-",Adjudicación | Licitación Pública,
#1212,19/12/2025,15/12/2025,Decreto,DECRE-2025-1545-SI-INTEN,"Expediente N° EX-2025-00212996-SI-SSDS - Adjudicar el Concurso de Precios N° 125/2025, para la adquisición de “AGUA MINERAL EN BOTELLA DE DOS (2) LITROS”.-",Adjudicación | Concurso de Precios,
#1213,30/12/2025,18/12/2025,Decreto,DECRE-2025-1565-SI-INTEN,"Expediente N° EX-2025-00187513-SI-SECAMEP - Adjudicar la Licitación Pública N° 56/2025, referente a la provisión de “BOLSAS OXIBIODEGRADABLES”:",Adjudicación | Licitación Pública,
#1213,30/12/2025,19/12/2025,Decreto,DECRE-2025-1570-SI-INTEN,"Expediente N° 1922/2025 (Cuerpos 0 a 21) - Adjudicar la Licitación Pública N° 35/2025, referente a la “ADQUISICIÓN DE MEDICAMENTOS”.-",Adjudicación | Licitación Pública,
#1213,30/12/2025,22/12/2025,Decreto,DECRE-2025-1575-SI-INTEN,"Expediente Nº EX-2025-00196225-SI-SSDEP - Adjudicar la Licitación Pública N° 57/2025, referente a la “ADQUISICIÓN DE ALIMENTOS”.-",Adjudicación | Licitación Pública,
#1213,30/12/2025,23/12/2025,Decreto,DECRE-2025-1587-SI-INTEN,"Expediente Nº EX-2025-00081865-SI-DDS - Adjudicar la Licitación Pública N° 44/2025, para la contratación del “SEGURO DE RIESGOS DEL TRABAJO”.-",Adjudicación | Licitación Pública,
#1213,30/12/2025,26/12/2025,Decreto,DECRE-2025-1593-SI-INTEN,"Expediente N° EX-2025-00257415-SI-SECAMEP - Adjudicar la Licitación Privada N° 37/2025, referente a la provisión de “VIANDAS”.-",Adjudicación | Licitación Privada,
#1221,26/02/2026,07/01/2026,Decreto,DECRE-2026-12-SI-INTEN,"Expediente N° EX-2025-00250133-SI-SSDEP - Adjudicar el Concurso de Precios N° 129/2025, para la adquisición de “CLORO, ÁCIDO A GRANEL Y AGUA OXIGENADA”.-",Adjudicación | Concurso de Precios,
#1221,26/02/2026,07/01/2026,Decreto,DECRE-2026-15-SI-INTEN,"Expediente N° EX-2025-00236300-SI-ARSI - Adjudicar el Concurso de Precios N° 128/2025, referente a la adquisición de “FORMULARIOS DE PAPEL”.-",Adjudicación | Concurso de Precios,
#1221,26/02/2026,08/01/2026,Decreto,DECRE-2026-22-SI-INTEN,EX-2025-00133972-SI-DRSAL - Adjudicar la Licitación Pública N° 50/2025 para la “ADQUISICIÓN DE GASAS Y COMPRESAS”.-,Adjudicación | Licitación Pública,
#1221,26/02/2026,09/01/2026,Decreto,DECRE-2026-24-SI-INTEN,"Expediente N° EX-2025-00096095-SI-SSSALU - Adjudicar el Concurso de Precios N° 93/2025, para la provisión de “INSUMOS DE CIRUGÍA BILIAR”.-",Adjudicación | Concurso de Precios,
#1221,26/02/2026,13/01/2026,Decreto,DECRE-2026-40-SI-INTEN,"Expediente N° EX-2025-00126586-SI-SSSALU - Aprobar lo actuado y adjudicar los renglones correspondientes a la Licitación Pública N° 48/2025, referente a la “ADQUISICIÓN DE SUTURAS”.-",Adjudicación | Licitación Pública,
#1221,26/02/2026,13/01/2026,Decreto,DECRE-2026-51-SI-INTEN,Expediente Nº EX-2026-00004107-SI-INNO - Adjudicar la Contratación del “SERVICIO DE MANTENIMIENTO DEL SISTEMA MAJOR CONTABLE Y DE RECURSOS HUMANOS” a favor de A. L. COMPUTACIÓN Y SISTEMAS S.R.L. (C.U.I.T. Nº 33-69936355-9).-,Adjudicación | Contratación Directa,
#1221,26/02/2026,15/01/2026,Decreto,DECRE-2026-58-SI-INTEN,"Expediente N° EX-2025-00285924-SI-SECAMEP - Adjudicar el Concurso de Precios N° 134/2025, para la “ADQUISICIÓN DE HERRAMIENTAS”.-",Adjudicación | Concurso de Precios,
#1221,26/02/2026,20/01/2026,Decreto,DECRE-2026-66-SI-INTEN,Expediente N° EX-2025-00218280-SI-SSDEP - Adjudicar la Licitación Privada N° 35/2025 referente a la compra de “MATERIALES DEPORTIVOS PARA LAS COLONIAS DE VERANO”.-,Adjudicación | Licitación Privada,
#1221,26/02/2026,23/01/2026,Decreto,DECRE-2026-92-SI-INTEN,"Expediente N° EX-2025-00173481-SI-SSDS - Adjudicar a COOPERATIVA DE TRABAJO URBANA XXI LTDA. (C.U.I.T. Nº 30-71808295-8) la Licitación Pública N° 54/2025, referente a la “PROVISIÓN DE INSTALACIONES ELÉCTRICAS INTRALOTE EN EL BARRIO LA CAVA”.-",Adjudicación | Licitación Pública,
#1221,26/02/2026,30/01/2026,Decreto,DECRE-2026-140-SI-INTEN,Expediente Nº EX-2025-00204264-SI-DRSAL - Adjudicación Licitación Pública N° 59/2025 para la “ADQUISICIÓN DE UN ELECTROMIÓGRAFO Y UN ELECTROENCEFALÓGRAFO”.-,Adjudicación | Licitación Pública,
#1222,31/03/2026,05/02/2026,Decreto,DECRE-2026-160-SI-INTEN,Expediente N° EX-2025-00267459-SI-SECDHD - Adjudicar el Concurso de Precios N° 132/2025 para la adquisición de “MOBILIARIO”.-,Adjudicación | Concurso de Precios,
#1222,31/03/2026,05/02/2026,Decreto,DECRE-2026-161-SI-INTEN,Expediente N° EX-2025-00098168-SI-SSOBPU - Adjudicar la Licitación Pública N° 43/2025 para la “PUESTA EN VALOR DEL SECTOR DE INTERNACIÓN DEL HOSPITAL CENTRAL DE SAN ISIDRO”.-,Adjudicación | Licitación Pública,
#1222,31/03/2026,05/02/2026,Decreto,DECRE-2026-162-SI-INTEN,Expediente N° EX-2025-00066326-SI-INNO - Adjudicar los renglones correspondientes al Segundo Llamado de la Licitación Pública N° 38/2025.-,Adjudicación | Licitación Pública,
#1222,31/03/2026,05/02/2026,Decreto,DECRE-2026-168-SI-INTEN,Expediente Nº EX-2026-00046560-SI-SSSAPU - Adjudicar la Contratación Directa para la adquisición de “INSUMOS DE COAGULOMETRÍA Y HEMATOLOGÍA”.-,Adjudicación | Contratación Directa,
#1222,31/03/2026,10/02/2026,Decreto,DECRE-2026-171-SI-INTEN,"Expediente N° EX-2025-00255163-SI-SSDS - Adjudicar el Concurso de Precios N° 131/2025, para la contratación del “SERVICIO DE LIMPIEZA Y DESOBSTRUCCIÓN DE CONDUCTOS PLUVIALES EN DIFERENTES SECTORES DEL PARTIDO DE SAN ISIDRO”.-",Adjudicación | Concurso de Precios,
#1222,31/03/2026,11/02/2026,Decreto,DECRE-2026-177-SI-INTEN,"Expediente N° EX-2025-00282395-SI-SECDHD - Adjudicar el Concurso de Precios N° 135/2025, para la adquisición de “ELECTRODOMÉSTICOS”.-",Adjudicación | Concurso de Precios,
#1222,31/03/2026,12/02/2026,Decreto,DECRE-2026-183-SI-INTEN,"Expediente N° EX-2025-00127358-SI-SSOBPU - Adjudicar la Licitación Pública N° 49/2025, referente a la obra para la “PUESTA EN VALOR DE LOS TALLERES DE LA ESCUELA TÉCNICA Nº 3”.-",Adjudicación | Licitación Pública,
#1222,31/03/2026,12/02/2026,Decreto,DECRE-2026-184-SI-INTEN,Expediente N° EX-2026-00059661-SI-DGCLSEG - Adjudicación “SERVICIO DE MANTENIMIENTO DE LA PLATAFORMA DE ATENCIÓN Y DESPACHO DE EMERGENCIAS DE SEGURIDAD” (Art.156 inc. 1°).-,Adjudicación | Contratación Directa,
#1223,28/04/2026,02/03/2026,Decreto,DECRE-2026-247-SI-INTEN,"Expediente N° EX-2026-00005564-SI-SECECT - Adjudicar la Licitación Privada N° 2/2026, para la contratación del “SERVICIO DE TRANSPORTE”.-",Adjudicación | Licitación | Privada,
#1223,28/04/2026,09/03/2026,Decreto,DECRE-2026-273-SI-INTEN,"Expediente N° EX-2025-00281169-SI-INNO - Adjudicación de la Licitación Privada Nº 38/2025 adquisición de “COMPUTADORAS PERSONALES (PC), MONITORES Y NOTEBOOKS” (Renglones Nros. 1 y 2). Segundo llamado Renglón Nro. 3.-",Adjudicación | Licitación Privada,
#1223,28/04/2026,12/03/2026,Decreto,DECRE-2026-283-SI-INTEN,"Expediente Nº EX-2025-00293359-SI-DGCLSEG - Adjudicar la Licitación Privada N° 40/2025, para la “ADQUISICIÓN DE EQUIPOS GPS”.-",Adjudicación | Licitación Privada,
#1223,28/04/2026,12/03/2026,Decreto,DECRE-2026-291-SI-INTEN,"Expediente N° EX-2025-00298338-SI-INNO - Adjudicar el Concurso de Precios N° 136/2025, para la contratación del “SERVICIO DE DIGITALIZACIÓN DE HISTORIAS CLÍNICAS E IMÁGENES TÉCNICAS”.-",Adjudicaión | Concurso de Precios,
#1223,28/04/2026,12/03/2026,Decreto,DECRE-2026-295-SI-INTEN,Expediente Nº EX-2026-00051759-SI-SSDS - Adjudicar el Concurso de Precios N° 5/2026 para la contratación del “SERVICIO DE AUTOELEVADOR CON OPERADOR”.-,Adjudicación | Concurso de Precios,
#1223,28/04/2026,12/03/2026,Decreto,DECRE-2026-302-SI-INTEN,Expediente Nº EX-2025-00282317-SI-DRSAL - Adjudicar el Concurso de Precios N° 138/2025 para la contratación del “SERVICIO DE ESTUDIOS DE MEDICINA NUCLEAR EN CÁMARA GAMMA (CENTELLOGRAMA Y SPECT)”.-,Adjudicación | Concurso de Precios,
#1226,21/05/2026,17/03/2026,Decreto,DECRE-2026-315-SI-INTEN,"Expediente N° EX-2025-00267206-SI-DRSAL - Adjudicar a MATCH ARENA S.A. (CUIT Nº 30-71747021-0) el Concurso de Precios N° 133/2025, referente al “ALQUILER DE UN (1) MÓVIL DE PORTE MENOR”.-",Adjudicación | Concurso de Precios,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IjRRNy82eGxNSWFxWU0wYWlTQnoydXc9PSIsInZhbHVlIjoiM2oyTENrQ05mdGpCRjEwZThhMWVXSlUxTVZicE83UEtNLytCRHBUeTIvNHJnVnhHVTdyZlNTMnAvMmdYdlgwVSIsIm1hYyI6IjAwMmFmZmEzNmM1NjdlOGQwMDllZDRhOTBlOGIwYzg1NjFhMDA4ZjcyMDFkNDM4MWNhNTY3YmNiZTQwZmRiNGUiLCJ0YWciOiIifQ==
#1226,21/05/2026,18/03/2026,Decreto,DECRE-2026-317-SI-INTEN,Expediente Nº EX-2026-00012727-SI-SECECT - Adjudicar la Licitación Privada N° 1/2026 para la adquisición de “KITS ESCOLARES”.-,Adjudicación | Licitación Privada,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IlB3bXhaNS9tNkxoNWNub3VHOHJPK3c9PSIsInZhbHVlIjoiOThpckRSMWRCY2dwZGpVKzRrL2doT0tCRGRlOE55aG91eVg1MjBJMXFzTDdlQW05SWpCWjBYSzhTeEMxREd2ViIsIm1hYyI6IjViNDZiYTEyZTY0YjJjZDY0MDI5MmU1YjNkMmNiNjVlODY4OTI0MjhhYmQzYTZiNTZmN2ZiYjE0YjdlYWMzZWIiLCJ0YWciOiIifQ==
#1226,21/05/2026,20/03/2026,Decreto,DECRE-2026-327-SI-INTEN,Expediente Nº EX-2026-00044280-SI-SSDS - 0el Concurso de Precios N° 4/2026 para la adquisición de “CHAPAS Y TIRANTES”.-,Adjudicación | Concurso de Precios,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IkdrTkJFZ09oL1lPTGJxSS81bjJFaXc9PSIsInZhbHVlIjoidCtxT0hBa0Ztb2lMSlFFa0pLNlpUbWRld25wV2d2cmwyTjcwM2F2V2NIUzBpZGdBMDJrZGluY2lBVDZ0RUtPNSIsIm1hYyI6IjRhZDllNDNjNzE5NjQxNDQ2OTBkNjUxNjYxMWY4YTViY2Q3NDU4MjA4NWY5YjQ1MmJiMTgwYzVkYzhkMDQxODAiLCJ0YWciOiIifQ==
