pagina,boletin,fecha_publicacion,tipo,numero,objeto,fecha_firma,tags,pdf
2,#1236,01/09/2026,Resolución de firma conjunta,RESFC-2026-891-SI-SSSALU,"EX-2026-00271556-SI-DDS - Designar a la Sra. ALDERETE, Chiara Aylen (Legajo Nro. 78.024).",31/07/2026,Designación | Personal,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IkFFZkR2Q3JuTjdQQ0lJWVRPYmtuTGc9PSIsInZhbHVlIjoiM1Y3MDdJNUszTm1vMVpsT1hldnE1RCttenFEczRndFNTSGVDUnFlTVpqVFlDYnhUbGVreEQyNDkzSzJmZnhEUSIsIm1hYyI6IjU3ZjJjZTU5YzhmZTM1MjViMmEyMWM5NWUwYWI3MTFjMWYxNzhjZGU1OTgwNmYxYmY4ZDAyMTBhMWQyN2VkY2IiLCJ0YWciOiIifQ==
2,#1236,01/09/2026,Resolución de firma conjunta,RESFC-2026-890-SI-SSSALU,"EX-2026-00264685-SI-DDS - Designar a la Sra. COPACABA HUANCA, Melisa Mayra (Legajo N° 78.052).",31/07/2026,Designación | Personal,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IjlPcFVwQzRqWjVwTi83aFhoM1R3bVE9PSIsInZhbHVlIjoiZzZob2lLSUF1N3VOSExITnViSnE0V2kxT1hUSmRKRGlSTENMMmt4bis4QVVMVUJsOGtJNkJYR0ovWkZhN1ZRbSIsIm1hYyI6IjVhZDVhNzJlODhlMzMyNGQzNmNlYTBhMWUzNWMzYzJlOTc0MjRmZDJhOWU2ZDkyYjdjYzk2MjliYTVlOWQwMDYiLCJ0YWciOiIifQ==
2,#1236,01/09/2026,Resolución de firma conjunta,RESFC-2026-889-SI-SSSALU,EX-2026-00239071-SI-DDS - DESIGNAR ESPINOZA REQUELME JHINA SONALI - LEG N° 77.995,31/07/2026,Designación | Personal,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6InROVmR2aEJiRFdHVXhwd1NxUG5NL1E9PSIsInZhbHVlIjoiMHc2R012RVpjMjljVXhiekQ5dkhPYUFPR3dwdy9VRUNvL2JTQWRTQWxabFVRNDBBUlZSbmZSYjhzYVZlZGRkNSIsIm1hYyI6ImY0ODRlOTA4YjdlNzcyYzRlYzI2MmU5YzZhM2IzOWUyOGY0ODdkMzg3YjM1YWRhZDBlZWI3ZWFlMTc4OTBjYjEiLCJ0YWciOiIifQ==
2,#1236,01/09/2026,Resolución de firma conjunta,RESFC-2026-888-SI-SSSALU,EX-2026-00271009-SI-DDS - DESIGNAR CRESPO LIMA CAROLA- LEG 73.397,31/07/2026,Designación | Personal,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6Ikt2UG5TS2pPQ2JXSkczb081L1A2QWc9PSIsInZhbHVlIjoiY0FWZFd6cUlGZU9KdERHRjhzeTZ1VFhDRWVrWEM2ekhMWHZ4OGpIbW1LemJIRzFKRXVsZmtpYnR4cStpN1ZpMSIsIm1hYyI6IjVlNmY4OGIxODI1OTEzNzEyYjkzZWQ3YjIxY2JjNzZhOWM5ZGE0YmE2ODFlYjY3MmY3MGVlNTM5MGJlM2EzZTEiLCJ0YWciOiIifQ==
2,#1236,01/09/2026,Resolución de firma conjunta,RESFC-2026-887-SI-SSSALU,"EX-2026-00265233-SI-DDS - Designar a la Sra. RAMOS, Elisa Eleonor (Legajo N° 75019).",31/07/2026,Designación | Personal,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6Im1MWnlPV2tKZ09kdmdHaXJqMjA3NFE9PSIsInZhbHVlIjoiNE54MHhTUko0MkhXb3dTd1ZLbGhDbS9xdk00ZzVVa01nMThkSmVCNUtlcmQ1Q1FOSEcycTAzRW5WQWJCRk5xZyIsIm1hYyI6IjA1NTNjMmYzMTJiOTU0YTFlZjg1YzUzM2U0N2FjZmY1YWJlYWI2MzJjYmZmMzg2NTlkNWU4MDczYTkxYTAyZTQiLCJ0YWciOiIifQ==
2,#1236,01/09/2026,Resolución de firma conjunta,RESFC-2026-886-SI-SSSALU,"EX-2026-00266544-SI-DDS - Renuncia de la Sra. LIZARAZU CAYOJA, Sofía (Legajo N° 76.074).",31/07/2026,Renuncia | Personal,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6ImxlNU5Tc3RHMnRHSVBKKzdJSXZQRkE9PSIsInZhbHVlIjoicncwZERiNmhyOFNvSEJIV0ZhZWNDODZvTU1JM2Z0Y2xXNFpnS0tXOTBsRlNTakNVRG81OXNqTVVLcGRNMkkzNiIsIm1hYyI6IjdmOGZkMjUzZGQyYjJlZTc0NTFhZTRiZTVlNzk5YzA0NmMwYmMyNGRlNWJjZmViMjRlYmY2OTc1NTZkNzQ4MTkiLCJ0YWciOiIifQ==
2,#1236,01/09/2026,Resolución de firma conjunta,RESFC-2026-885-SI-SSSALU,"EX-2026-00265021-SI-DDS - Designar a la Sra. ACOSTA LAMANTIA, Constanza Elizabeth (Legajo N° 76857).",31/07/2026,Designación | Personal,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6Ill4NDBkZWpoM0NsUDZ6dVN4QnFwL2c9PSIsInZhbHVlIjoidmx0QVlEMUpsd0xwN3VQN2ZoYmZtSEJQNDBQMjRab1FGeG9HZm04QkFnYUdqNmpWZlNGcXVTNmNCb3EzdzRXMiIsIm1hYyI6Ijg2MjE5N2MxYzMyZmY1MzUxY2MwY2IyMTNlZWRiOWFkM2RiYTMwMDNhM2RjNTBmNGJmNTMxNzMwNGYyYWNkOGIiLCJ0YWciOiIifQ==
2,#1236,01/09/2026,Resolución de firma conjunta,RESFC-2026-884-SI-SSSALU,"EX-2026-00250857-SI-DDS - Designar a la Sra. BOSSI PONCE, María Noelia (Legajo N° 59.359).",31/07/2026,Designación | Personal,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IjJaZGNIcG1HU2FFN0lRVkZQeUltMmc9PSIsInZhbHVlIjoiR1F5STliZjZOcGJ2QXdRTmZWam1kOWdpT2dsYWJhMzVpa29SRlI0R2l2czU5SC8yWFRVZUE4aFhTQmlBQ0tHeSIsIm1hYyI6IjczY2Q3YzJjYmNhZTFiNjkzNzUyNGVhMDBiODgwZGIxNzE5NTYzNGQ0ZWYxYTAyYTIxOTI4MjA0Y2Q4NDYwMzEiLCJ0YWciOiIifQ==
2,#1236,01/09/2026,Resolución de firma conjunta,RESFC-2026-883-SI-SSSALU,EX-2026-00261506-SI-DDS - DESIGNAR MENSUALIZADOS SALUD PUBLICA - LEG 62.386 Y OTROS,31/07/2026,Designación | Personal,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6InFqK1A1Q3JHY2xyem5ZTUxvTit6ZkE9PSIsInZhbHVlIjoiWWU3dFlnNlUwelR6ZTg0QmtTRDVMY1JLZWxZRlZvd0dwYzc5K0UzMFFUWHluTFIrR21EYnljYXJzak8wRVhPaiIsIm1hYyI6IjU5NzFlMTBhNTM0NzU2MWU3YTkzOTJhODUzMzY2NjM4YTJkYjVlZmM0MmE3ZDQzMzIxZTNhNzg2Yzg2M2VjYzIiLCJ0YWciOiIifQ==
2,#1236,01/09/2026,Resolución de firma conjunta,RESFC-2026-882-SI-SSSALU,"EX-2026-00250781-SI-DDS - Designar al Sr. ESQUIVEL MARIANI, Gustavo Adrián (Legajo N° 60.416).",31/07/2026,Designación | Personal,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6InJRT0swRk1pVUkvWlpadzNTeVFScnc9PSIsInZhbHVlIjoiMEoyNG5rLzVKenp6c0NhdEt0aUhLTlNtSG5YSWkxTkp5T3VKamlBWnkvNXB4Z3BFbVpwSzlaM3owemFTT3NpSCIsIm1hYyI6IjUyZjMwMjdkMDM0MzY2MWRlMjAyYTYwMmUzMjRhMjNiMTg4NDQ5OTRmOGJiNWQzZThkZmNkMTdjMzkwNzVhNjAiLCJ0YWciOiIifQ==
2,#1236,01/09/2026,Resolución de firma conjunta,RESFC-2026-881-SI-SSSALU,EX-2026-00270041-SI-DDS - LIMITAR VALDIVIA VELASCO ANDREA - LEG 77.994,31/07/2026,Limitación | Designación | Personal,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6ImpTMjFoZnRnYk5UNUlzRm4vZlZ3MEE9PSIsInZhbHVlIjoiVUlHcThpR1VleStYZHczMllNUWNSY1h3b0JkSGJTcFI2b1pDVFhnWkgzK1hycmMxeVNzdHNGNUszKzh2SG5MQyIsIm1hYyI6IjdjNTY3ZDRiZjlmY2ExNDBhZmQwYTA0MDYzNjU1YjM0Y2YxZTUxZTQwNGQ5ZTIyOTg4ZWM2ZjVmYzczNTJmZjYiLCJ0YWciOiIifQ==
2,#1236,01/09/2026,Resolución de firma conjunta,RESFC-2026-880-SI-SSSALU,"EX-2026-00251850- -SI-DDS - ACEPTAR RENUNCIA - INSTRUCTOR RESIDENTES - HMI - GONZALEZ, María Belén - Legajo Nº 69.468.-",31/07/2026,Renuncia | Personal,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IkFTRElRTmQ5b3Y5SlVRYUE4SS9Hb1E9PSIsInZhbHVlIjoiVTFrTGwvU0VoS3lETmZBVWxFQVNhVW1UTUY3TUNXZlVjdXlneUs5OGplT29JUndDV2FWaG5Wb1RJbVU3VFltUSIsIm1hYyI6ImQ2MTBhMmYxNjhlY2RhMDczNGYyMGI5MjRjMmI4NWEzNDg3NmUxYjM4NjczNGU2MjBkODkyMTYxMDFiNzZkZDMiLCJ0YWciOiIifQ==
2,#1236,01/09/2026,Resolución de firma conjunta,RESFC-2026-963-SI-SSRH,"EX-2026-00269244-SI-DGRRHH - Designar a la Sra. TOLEDO, Patricia Elba (Legajo Nro. 73.018) & otros.",31/07/2026,Designación | Personal,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IkhqZ2pRelQ1aDVCcGlUK3pDclQ2bXc9PSIsInZhbHVlIjoiQm5nR0RheVdwOXpTSE1lOURUOHRhc25BT1pCdGEwdHRIYjE3KzRHOXZqajRvWDhwTUFNK2NIYVZ1cUNuVmVvMCIsIm1hYyI6IjAzMzVlNWZkMmYzMGE4MzFmNzFmMTg1YWRjZTFhN2MxYzA3Y2FlYmY3MDI1YjI0NmZlNjE3N2ZjYjcxN2EyYmIiLCJ0YWciOiIifQ==
2,#1236,01/09/2026,Resolución de firma conjunta,RESFC-2026-962-SI-SSRH,"EX-2026-00269335-SI-DDS - Designar a la Sra. SABAO, Nadia Georgina (Legajo Nro. 67.688).",31/07/2026,Designación | Personal,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IlE5MXJoaVk2SUZzQmNyMHlmWncvWEE9PSIsInZhbHVlIjoiUHY5cVkwTGQ3KzRlMEJ5UFRWcngvZGZ0Zll6SGc4SkZWNmMzWGUrSnJhRFJBaDZlWENwZTdrS2lwQ2xaRGRaSSIsIm1hYyI6ImYxNGExMWI5YTQ5MDk4M2YyYzkwM2Q0NDM3OGI4ODA2YzJmYTc1NmUwYmI3YjNiYWU5MTJmMDExNDdmY2Y5ZjAiLCJ0YWciOiIifQ==
2,#1236,01/09/2026,Resolución de firma conjunta,RESFC-2026-961-SI-SSRH,EX-2026-00266929-SI-DDS - Otorgar Licencia sin Goce de Sueldo Airala Leandro - Leg 73.896,31/07/2026,Licencia | Personal,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IkdvaC9xT3IzRUhnNWovcllaTVE0eUE9PSIsInZhbHVlIjoiSWhiQ2V3NjZRQWpsOS9rZHN5amgvVFdrd0haZ1dCOXMzUlRKdk9RNXNxNG5xd0h0dFIzUnYzZnpSbkd0c3hzVyIsIm1hYyI6ImIxYmIzOWQxOGU2YjA5ZGYzNDFlNzg5ODg1OWM2N2RkOWVhOGM5MzQ5Mjk0NjZmMzdhYmQxYWNjZjVkYmYzMTkiLCJ0YWciOiIifQ==
2,#1236,01/09/2026,Resolución de firma conjunta,RESFC-2026-960-SI-SSRH,"EX-2026-00250706-SI-DDS - Designar a la Sra. TAPIA, Camila Ailén (Legajo N° 77.933).",31/07/2026,Designación | Personal,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IkkzNTg4WW9aa2x3WGI1a2x5WlJBdkE9PSIsInZhbHVlIjoiaWJHVklmZ1ZlRkVFY1NmTkdJeU1RRFdIR1pPNElGUVBMWmNsemxSa28rVHRMWGtsZ1hFWUtIcjg1d1U4YU5MQyIsIm1hYyI6IjY3Y2NlNGIxYzk4NjY0N2RjNWQwNTQxM2QwOWQ4ZDEyNDJlMWE4MjhhNjQyZTMzMTk3NTEwM2Q3YjI3NWE5ZTciLCJ0YWciOiIifQ==
2,#1236,01/09/2026,Resolución de firma conjunta,RESFC-2026-959-SI-SSRH,"EX-2026-00250009-SI-DDS - Renuncia de la Sra. BRUNETTI, Florencia Andrea (Legajo N° 69.138).",31/07/2026,Renuncia | Personal,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6InhnNWlXcXdJL0o0NlJkbnFVWmlJdVE9PSIsInZhbHVlIjoiTXFiQ2tUUkcrL2RvMHBFaDR0V1RrUUU1dlFycnJWSWRkWFlvMWZKUWdzUUNsZTErK1BLOWM3RytGN3Vqamg4TiIsIm1hYyI6IjBmZWY3MTk1N2VjYzMxZjZkZDJlY2Q1NTM5NDYyYTk3YjY3ZTFjYTFmYzBlOTYzYTI3ZThkNGZhODFmMGIzOTQiLCJ0YWciOiIifQ==
2,#1236,01/09/2026,Resolución de firma conjunta,RESFC-2026-958-SI-SSRH,"EX-2026-00250666-SI-DDS - Designar a la Sra. KRANCZ, Lucila (Legajo N° 67.926).",31/07/2026,Designación | Personal,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IjdZdHhENTNKcXR1bVJ6cTZKUzhhR3c9PSIsInZhbHVlIjoickFYWjUwU3lsNXJJLzU0R2FiY1ZYUjF5Nit2dmlXT0Z0cWdSdDQ1akhNZUFhT3RnYlVvMytIYmhHRTFUcDN4SSIsIm1hYyI6ImRiZDExYmFhMThlZmJhM2Y1YjI5MjE2OTQ1NWY3MDNhNDM0N2Q2ZWQ5MGY1Y2Y4NDgxMGIyNGQ1YTk5MWI5YjMiLCJ0YWciOiIifQ==
2,#1236,01/09/2026,Resolución de firma conjunta,RESFC-2026-957-SI-SSRH,EX-2026-00270555-SI-DDS - DESIGNAR BARREIRO IRENE - LEG 73.898,31/07/2026,Designación | Personal,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IkdjaTVBM2FKUXNvT1pKZkdkb2FUVXc9PSIsInZhbHVlIjoia2dLblVHUElNWkR5eGtPN3IzcHhheG5udGVLRjcxMzNBZkZzUVFIWFArQ2M0bVVJWEdLNkxRMDd2ZllGK3J0RiIsIm1hYyI6ImI1ZTkwNWJjZDIxMjEyNGY4OWZmMmNkYzZkOGMzMjBkNTg4NWZhMGQ3NmY2MzcyOTFiM2E5OTZlNmQwMDlhOWMiLCJ0YWciOiIifQ==
2,#1236,01/09/2026,Resolución de firma conjunta,RESFC-2026-956-SI-SSRH,"EX-2026-00250666-SI-DDS - Designar a la Sra. ETCHECOPAR, María Paz (Legajo N° 70.794).",31/07/2026,Designación | Personal,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IkRtUXREVTJjY3AzZ1ZaMDJmWi9uR2c9PSIsInZhbHVlIjoiS2M0UW1nOXl2TFVoR1drM0hKaHJDejBmSjZKUHVQWHphNE14SUNVYU1GZ1pLcENESFI1d2ZIZmwyZjB1aDFNZiIsIm1hYyI6IjVmZjRjMjc0ZjIxZGQxZjJlNjA1NjJhZmUzMTEwNTFkNTlmOTFiNGQ1YjY1MjJkODY1MGI1NTc2ZGRmMDdmMDIiLCJ0YWciOiIifQ==
2,#1236,01/09/2026,Resolución de firma conjunta,RESFC-2026-955-SI-SSRH,EX-2026-00269339-SI-DDS - MODIFICAR CARGA HORARIA DE RODRIGUEZ ACUÑA GABRIELA - LEG 77.903,31/07/2026,Modificación | Carga Horaria | Personal,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IjFyVVI3QjZlaWhlSDFGQldpY3FwM1E9PSIsInZhbHVlIjoiVmdLWk4xV2JUS0poNGJSKzFFM1pVb280UWFKQUhKa3c4S3NvLy90UnZxL1hOem5vMFpuRUgyb3FqWUt4V0ZyQyIsIm1hYyI6ImM4YzNlMTlhYmIxOTY1ZTllMzJkYTBhNjYzYzkyYzdhMmE2Y2ZkZWQ4MGNmODhiMWEyNjIzZjUwMzk0N2NlNTQiLCJ0YWciOiIifQ==
2,#1236,01/09/2026,Resolución de firma conjunta,RESFC-2026-954-SI-SSRH,EX-2026-00257144-SI-DDS - DESIGNAR SEMINO RODRIGUEZ LUCAS - LEG 73.125,30/07/2026,Designación | Personal,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6Iko5UHFxU0dWb3pQMkxPUVlCeHBETGc9PSIsInZhbHVlIjoic1U5cFRVQXZoSzdkTTF0V1dINW5uc2lkRFV0dEFiKzc2dkRNY3hjemtuTHdwK3lOQmhkNjRJMUpVcXRiNmJYTiIsIm1hYyI6ImJiMWE5MWJmZThmOTE3YWE5NjEzZThkOThiODY2MmI3YzgxMDMwY2NmZTQzOGQ4MmFhNmYxYTFiZTU2ZmZiY2MiLCJ0YWciOiIifQ==
2,#1236,01/09/2026,Resolución de firma conjunta,RESFC-2026-114-SI-SECPDU,"Expediente N° 1681/2024 - Resolución de Aprobación de planos de Conforme a Obra del Inmueble sito en la calle Córdoba Nº646, localidad de Martínez",30/07/2026,Aprobación | Planos,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6ImwxbmZvdGlBcnNLeHRPV3FkMjhOQmc9PSIsInZhbHVlIjoield6a01yMy9mbVNpT1NqU1JxQUV2SUlwcHdWSEgzM1Njb0JGb3NhMVhYM1RweE1paFZFVDVzRFQ5Yk1ldlZMSiIsIm1hYyI6ImQ2ZWNkYjlmZjU4NDU1ODg2MDI1ZjI0ZDkwYzMyNDczN2M4MjMzMTNmYTVhYmM4NTUyM2QxNGQ2MmUzNGNjMmYiLCJ0YWciOiIifQ==
2,#1236,01/09/2026,Resolución de firma conjunta,RESFC-2026-113-SI-SECPDU,"Expediente N° 4272/2024 - Resolución de Aprobación de planos de Conforme a Obra del Inmueble sito en la calle Nicolas Avellaneda N.º 2807/2813 - O' Higgins Nº 2830, localidad de San Isidro",30/07/2026,Aprobación | Planos,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6Ik1adDE2bDFicUVVWkRmSmtXbjRJM1E9PSIsInZhbHVlIjoiSzl4ZVNqQ2I4d25ENkp5bGgxWXFoM3pndzU0VmwzTWEydVN1UFV3bWwwaGtKcTBXdU9uNjR5c3ZQZWNSQlJtQSIsIm1hYyI6IjZiNWUyMDkyOTZmMTVlYzdiY2E3NjZmNTBmOWY5ZDg2NjVlYTU1NmI2NWJjOTZkNjhkM2M3YTIwNmMxNDlhODQiLCJ0YWciOiIifQ==
2,#1236,01/09/2026,Resolución de firma conjunta,RESFC-2026-112-SI-SECPDU,"Expediente N° 367/26 - Resolución de Reposición por la extracción de dos (2) ejemplares arbóreos ubicados en el interior del inmueble sito en la calle Domingo Repetto N° 1458, localidad de Martínez.",30/07/2026,Reposición | Árboles,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6Im1lVndybDNubmExcmk0OEhyeXBLcEE9PSIsInZhbHVlIjoiKzBZd3dCaFNTdUhKSXcybGxtNzVOOXNYNjZTaGdNbnFXOE9uS25TZXRJKy9ndUF1bTRKQzVnd0NoUndVWEs3ayIsIm1hYyI6ImI0ZjY4MjI0Yjc1M2E1MDMyZmIyNjNkMzUxZjc5NzA0MjE0ZTI1ZmFiNzAzMTUxODdiMzQzY2JmMGQ1MmM2MTMiLCJ0YWciOiIifQ==
2,#1236,01/09/2026,Resolución de firma conjunta,RESFC-2026-879-SI-SSSALU,"EX-2026-00251875- -SI-DDS - ACEPTAR RENUNCIA - MUCHAMO - HC - MENENDEZ, Maximiliano David - Legajo Nº 73.685.-",30/07/2026,Renuncia | Personal,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6ImtLSWJRQXM0QjArMXNhTTRVVGNMaXc9PSIsInZhbHVlIjoiZlhxaG1pOHlsZGxwMGhETStMZ3YxZmh6TGswR0R3ZWlYT2RER2NvTlZ0bk9uNHU2RmpsZU52UDZ0Z0JuTElFeCIsIm1hYyI6IjRlNTE0YmJhYTE0MmRlOWRiZDQyYzM0ODFmMGZjYmNlYzUwNGI3MzU4OWQ2MGZlY2NiZjM1NTBlZGZiN2QyNWYiLCJ0YWciOiIifQ==
3,#1236,01/09/2026,Resolución de firma conjunta,RESFC-2026-878-SI-SSSALU,"EX-2026-00251861- -SI-DDS - ACEPTAR RENUNCIA - MUCAMO - HC - CABALLERO, Daniel Eliseo - Legajo Nº 77.004.-",30/07/2026,Renuncia | Personal,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6InVhTnlpcHdYNEhyKzlZMFlzTmdtbmc9PSIsInZhbHVlIjoiWjBiUmUwWDQ1UHZCMEpVRUp1YlNrQVYxZVQxK3RZQXJ0V1g0S0RONVB3dUxqUHl0aEZKS2lPUGZTRzA1clFjZSIsIm1hYyI6IjFmNTc0MmFiYTQwOWU0YzMwYmMyMjZiNGM1NmJhMmJkNGEyYjlhMTcwMTIwMTU2NzQwYzVkZmYzNTg4MWZjYzAiLCJ0YWciOiIifQ==
3,#1236,01/09/2026,Resolución de firma conjunta,RESFC-2026-877-SI-SSSALU,"EX-2026-00251855- -SI-DDS - ACEPTAR RENUNCIA - MEDICO DE GUARDIA - HCB - RUIZ MENESES, Natalia - Legajo Nº 67.263.-",30/07/2026,Renuncia | Personal,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6InAvTnNDM0EzckRXcmlBM3VUUk8wOEE9PSIsInZhbHVlIjoiREhWV1ZKUHQ4MkNVWkR5VXJnSUo4MVVpWlVrSnk4L29oWW9EWTk3N2hyeHFjSTExRVNKS1Q3anVUTm1KdGlQRCIsIm1hYyI6IjFhOTZlMjM3NTZjMGU4YzhlYTZjYzJlNzk0NDE1NzBlM2I3NTI3NDc2MjJjNTQyMTZmM2E1OWZiOTRiZjc3MTYiLCJ0YWciOiIifQ==
3,#1236,01/09/2026,Resolución de firma conjunta,RESFC-2026-876-SI-SSSALU,"EX-2026-00251835- -SI-DDS -ACEPTAR RENUNCIA - MEDICO DE PLANTA - HC - TAVIERES, Ana Laura - Legajo Nº 69.471.-",30/07/2026,Renuncia | Personal,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IkpESzdRcDlhdzV1Umk2RlZueGhSTHc9PSIsInZhbHVlIjoiU1ZyUHczWlZlOWdnOE5BM2x6dVpkdWkrRnc3RGlXNmhpZXNsTHlKc0t2RmhDVU9vQjFTcGNHSnp3S0JaaGt6cSIsIm1hYyI6ImQ4MGU0MmIxN2ZlNTFhZTBlZTY2MjIwZTkzMzhlNWRmZjU0ZDBkZjRjZmM4ODVjZjk3ODY2MzQwM2RkNzgzNWMiLCJ0YWciOiIifQ==
3,#1236,01/09/2026,Resolución de firma conjunta,RESFC-2026-875-SI-SSSALU,"EX-2026-00251808- -SI-DDS - ACEPTAR RENUNCIA - IDONEA EN FARMACIA - HC - LENI, Florencia Belén - Legajo Nº 75.506.-",30/07/2026,Renuncia | Personal,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IlM3aVhxKzcvc1ZuR3NkMDNTZTNLY1E9PSIsInZhbHVlIjoiVTBHWW5vbjFtd0x2TnJnbm1DVlFrLzVBbTUxSTRtd0tvYzZIQjFmM282cndvcVU0dXFnVGxJU1lpRnpBc0g1aSIsIm1hYyI6IjA4YzgxMzQ0MjFhMGUwZjAyMmVlMTkxNDRkMTBlMjcxM2E0ZDJhYmJiYTEyMmUwZmJjM2E1Yzg2ODU1MDJhNGMiLCJ0YWciOiIifQ==
3,#1236,01/09/2026,Resolución de firma conjunta,RESFC-2026-874-SI-SSSALU,"EX-2026-00251788- -SI-DDS - ACEPTAR RENUNCIA - ENFERMERA - HC - CONTE REBECA, Elizabeth - Legajo Nº 77.626.-",30/07/2026,Renuncia | Personal,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IlV3MVFyaDFJeWFHSHB2WkphVFZscHc9PSIsInZhbHVlIjoicDdUZWYvK05Hci8wN0h1WXorS0h2eWZPUGdFTGNBOU9wcmVLQ2JrdWk1YjFEZTgvRGtuRVNqeHFCVlluVkdmbiIsIm1hYyI6IjU5ZjA2NGNiY2Q4NjY1NjM0MGE5MDAxNmZjYzZiN2U2MGRmZDU0ODRhMDA2ZTIyOTQ2NzJjMTA3M2JjNDE0MjQiLCJ0YWciOiIifQ==
3,#1236,01/09/2026,Resolución de firma conjunta,RESFC-2026-873-SI-SSSALU,"EX-2026-00251744- -SI-DDS - ACEPTAR RENUNCIA - MUCAMA - HMI - RISSO, Estela Lourdes - Legajo Nº77.682.-",30/07/2026,Renuncia | Personal,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IjZybzc0UU42MFR5b0YzK3VLUVNDM1E9PSIsInZhbHVlIjoiNnd3djNITEZTZzZFRFpaMnpKQzNmRjN1ZUIvZTRBNCtSbkQvZ3ErYU9BMmtuUU5EM0pPSVhJZjJLU05iWTh1YiIsIm1hYyI6IjllYTc1MmJhZjM0YWMyNWQxMTg1ZTY2OWEyZDUxYjkyODU0Y2M0MzJkZTA3ZWRhMzkwMTI0ZTM2MTFjY2IwNmEiLCJ0YWciOiIifQ==
3,#1236,01/09/2026,Resolución de firma conjunta,RESFC-2026-872-SI-SSSALU,EX-2026-00256888-SI-DDS - RENUNCIA DE MONTEROS VANESA - LEG 72.735,30/07/2026,Renuncia | Personal,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IkVlVDRSSUZHYUtZbkVyalllOUlQaEE9PSIsInZhbHVlIjoiQ3gwVzluOWhndDVwQnkzNkJTa3Jaa080L2cxcDVXbXpURFJEREhHMEsxSWFCQ2JzRG93bDhOelFsRm40SmlGSCIsIm1hYyI6ImUxOTI5YWRmZTczZDJlZmY5MTRlMzY5ODgwMzEzZDc5MDRjYzY3NmYxOGY2YWRlYjM5Yzk0MmE1MGEzM2Y5ZDMiLCJ0YWciOiIifQ==
3,#1236,01/09/2026,Resolución de firma conjunta,RESFC-2026-871-SI-SSSALU,EX-2026-00247521-SI-DDS - LIMITAR Y DESIGNAR GALARRETA ROXANA - LEG 77.692,30/07/2026,Designación | Personal,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IjJPNzNCeVRFa2hwR1RRcUhWOFpIUlE9PSIsInZhbHVlIjoiMEN5Qm5ScHdBdm90TTFjZHZIakdtNS80UEl0QkNIY0lrS21aSHNFUW1CNitQS0tsM1NtNmpUOEpXN3V3em9nWSIsIm1hYyI6Ijc4NThkMjA1ZWQzNjVkNjY3YWQ1YmQ1YmY4ZjVmMTUyYjkzNjMwOGVjOTRjMTJiMzEwN2FhYmQ1NmFmZmRiNmQiLCJ0YWciOiIifQ==
