expediente,anio,bloque,tipo_proyecto,tema
392-HCD-2026,2026,fuerza patria,comunicacion,"si la reparacion de la rampa ubicada en la interseccion de las calles luis maria drago y foumier, de la ciudad de villa adelina.-"
394-HCD-2026,2026,fuerza patria,comunicacion,"si la instaladon de una camara en la interseccion de las calles pichincha y soldado de malvinas, de la ciudad de villa adelina.-"
398-HCD-2026,2026,movimiento derecho al futuro,ordenanza,"autorizando a suscribir el convenio con el ministerio de salud de la pcia. de buenos aires para la implementacion del programa provincial de acompanamiento y cuidados de la salud durante el embarazo y la primera infancia ""qunita bonarense""."
400-HCD-2026,2026,movimiento derecho al futuro,comunicacion,"s/ la reparacion integral y puesta en funcionamiento del sistema de duchas del vestuario de mujeres y ninos del campo de deportes municipal n° 1, de la ciudad de beccar.-"
401-HCD-2026,2026,union civica radical,resolucion,"el h.cd. manifiel:ta oposicion y rechazo a la evaluacion del impacto ambiental presentada ba:io el marco del expediente n° 158/2026, relacionado con el inmueble sito en la calle gral. alvear n° 1495, de la ciudad de martinez.-"
402-HCD-2026,2026,movimiento derecho al futuro,comunicacion,"s/ reformular el plan estrategico de optimizacion comunicacional para la ""agenda ambiental"".-"
403-HCD-2026,2026,movimiento derecho al futuro,comunicacion,"s/ un informe relacionado a la difusion de las politicas y actividades ambientales d,~lmunicipio.7"
404-HCD-2026,2026,movimiento derecho al futuro,comunicacion,"s/ al consejo escolar un informe relacionado a la obra presupuestada para el jardin d,~infantes n° 901 ""dominguito"", de la ciudad de san isidro.-"
405-HCD-2026,2026,movimiento derecho al futuro,ordenanza,"modifi.cando el actual nombre de la calle ""tte. gral. . pedro eugenio aramburu"" de la ciudad de martinez, por el nombre de ""intendente norberto gavino"", sobreviviente de los fusilamientos de jose l. suarez.-"
406-HCD-2026,2026,movimiento derecho al futuro,resolucion,"el h.c.d. declara de interes el veredicto dictado el 22 de junio de 2026 por el juzgado criminal y correccional federal nº 2 de san martin en el marco del ""juicio por la verdad por los fusilamientos de jose leon de 1956"".-"
407-HCD-2026,2026,movimiento derecho al futuro,comunicacion,"s/ un informe relacionado con el hecho ocurrido el pasado 23 de junio en las calles intendente neyer y jorge newbery, de la ciudad de beccar.-"
408-HCD-2026,2026,movimiento derecho al futuro,comunicacion,"s/ la pavimentacion y/o la mejora integral de la infraestructura del sector denominado ""pasillo ancho"", ubicado en la calle int. neyer nº 1985, de la ciudad de beccar.-"
410-HCD-2026,2026,frente renovador -fuerza patria,comunicacion,"si la reparacion de pozos y roturas que se encuentran en la calle salguero nº 1500, de la ciudad de boulogne.-"
413-HCD-2026,2026,partido democrata,comunicacion,"s/ la instalacion de semaforos con giro a la izquierda hacia el bajo sobre la av. del libertador, entre las calles 33 orientales y chile, de la ciudad de beccar.-"
414-HCD-2026,2026,partido democrata,comunicacion,"s/ el arreglo de diversos baches a lo largo del trazado de la calle uruguay, entre las avenidas centen<uio y del libertador, de la ciudad de beccar.-"
415-HCD-2026,2026,primero san isidro,comunicacion,"s/ evaluar la factibilidad de establecer la obligatoriedad de que los delegados de los 44 cll;lbes de barrios que participan de la liga municipal de baby futbol, realicen la capacitacion basica en reanimacion cardiopulmonar y primeros auxil"
416-HCD-2026,2026,movimiento derecho al futuro,resolucion,"el h.c.d. expresa su preocupacion y rechazo ante la decision del gobierno nacional de avanzar con la hidrovia parana - paraguay, en el marco de la licitacion publica internacional n° 1/2026.-"
417-HCD-2026,2026,movimiento derecho al futuro,resolucion,"s/ al d.e. que a traves de la secretaria de ninez, adolescencia y familia o del area competente, se garantice la institucionalidad del colos!.-"
418-HCD-2026,2026,movimiento derecho al futuro,comunicacion,"s/ un informe relacionado con el operativo llevado a cabo el dia miercoles 17 de junio de 2026, en la interseccion de la calles int. beco e tomkinson, de la ciudad de beccar.-"
419-HCD-2026,2026,la libertad avanza,resolucion,"el h.c.d. declara como personalidad destacada de la cultura de san isidro a la escultora lucy mattos, por su trayectoria y contribucion a la cultura de san isidro.-"
420-HCD-2026,2026,la libertad avanza,comunicacion,s/ generar una campana de difusion y conciencia vial enfocada en la legislacion sobre circulacion en wtondas.-
421-HCD-2026,2026,la libertad avanza,comunicacion,"s/ la instalacion de una camara de seguridad en la interseccion de las calles rivera y la rioja, de la ciudad de villa adelina.-"
422-HCD-2026,2026,la libertad avanza,comunicacion,"si la colocacion de luminaria y la poda del arbol ubicado en la calle la rioja altura 1000, de la ciudad de villa adelina.-"
423-HCD-2026,2026,la libertad avanza,ordenanza,creando el paseo de las personalidades destacadas de san isidro.-
424-HCD-2026,2026,la libertad avanza,resolucion,el h.c.d. expresa su beneplacito por la aprobacion del plan nacional para la prevencion y control de la resistencia a los antimicrobianos 2026- 2029.-
425-HCD-2026,2026,union civica radical,comunicacion,si un informe relacionado con el expediente n° ex-2026- 00131994-si-dds y el dictado de la resolucion resfc-2026-476-si-sssalu.-
426-HCD-2026,2026,movimiento derecho al futuro,ordenanza,adhiriendo a la ley provincial n° 10.605 de prevencion al suicidio.-
427-HCD-2026,2026,movimiento derecho al futuro,comunicacion,"si wl informe relacionado a las inscripciones a los talleres que se dictan en la ""casa de la juventud"" de san isidro.-"
432-HCD-2026,2026,fuerza patria,comunicacion,"si evaluar las medidas necesarias para garantizar la seguridad de los peatones en el cruce del puente de camino real moron y autopista panamericana, de este distrito.-"
433-HCD-2026,2026,fuerza patria,comunicacion,"si la reubicacion de los contenedores de residuos situados sobre la calzada en la calle nuestras malvinas y diversas intersecciones, de la ciudad de boulogne.-"
434-HCD-2026,2026,fuerza patria,comunicacion,"si un informe relacionado con la semaforizacion del cruce de camino real moron y la autpista panamericana, de este distrito.-"
435-HCD-2026,2026,fuerza patria,comunicacion,"si la instalacion de semaforos peatonales con boton en el boulevard frente al barrio san isidro, frente a la escalera 8, de la ciudad de boulogne.-"
436-HCD-2026,2026,fuerza patria,comunicacion,"si la reparacion ele la calzada de la calle matheu en el tramo comprendido entre las calles nuestras malvinas y jose figueroa alcorta, de la ciudad de boulogne.-"
437-HCD-2026,2026,fuerza patria,comunicacion,"si la reparacion integral de la calzada de la calle nuestras malvinas, en su tramo comprendido entre las calles capitan juan de san martin y matheu, de la ciudad de boulogne.-"
438-HCD-2026,2026,fuerza patria,comunicacion,"si la instalacion de carteleria oficial de nomenclatura urbana en la interseccion de la calle marcos paz y la av. avelino rolon, de la ciudad de boulogne.-"
439-HCD-2026,2026,fuerza patria,comunicacion,"si la instalacion de un semaforo en las interseccion de la av. avelino rolon y las calles marcos pazjlarrea, de la ciudad de boulogne.-"
440-HCD-2026,2026,fuerza patria,comunicacion,"si las medidas necesarias para evitar la caida del poste de cableado electrico ubicado en la interseccion de la calle ada eflein y av. andres rolon, de la ciudad de beccar.-"
441-HCD-2026,2026,fuerza patria,ordenanza,creando el plan municipal anti picadas en el partido de san isidro.-
442-HCD-2026,2026,fuerza patria,comunicacion,"si al d.e. realice las acciones pertinentes en conjunto con el municipio de vte. lopez, para erradicar las practicas ¡legales de velocidad que se realizan semanalmente sobre la calle parana, entre la av. fondo de la legual av. mitre y colec"
443-HCD-2026,2026,fuerza patria,ordenanza,colocando en todas las paradas de colectivos del partido de san isidro la correspondiente carteleria que indique que lineas paran alli y sus recorridos.-
444-HCD-2026,2026,frente renovador - fuerza patria,comunicacion,si al d.e. informar si se tiene previsto llevar adelante alguna accion para reestablecer los servicios de transporte en los lugares donde aun no hay colectivos.-
445-HCD-2026,2026,frente renovador - fuerza patria,comunlcacion,"si el raleo y la poda del arbol ubicado en la calle hilario lagos n° 1990, de la ciudad de boulogne.-"
446-HCD-2026,2026,frente renovador - fuerza patria,comunicacion,"si la reparacion de la boca de tormenta que se encuentra emplazada sobre la av. rolon 2382, de la ciudad de boulogne.-"
447-HCD-2026,2026,la libertad avanza,comunicacion,"s/ verificar el estado de la vereda ubicada en padre acevedo n° 2504, de la ciudad de beccar.-"
448-HCD-2026,2026,la libertad avanza,ordenanza,"creando el ""regimen de permisos instantaneos y apertura inmediata"" en el ambito del partido de san isidro.-"
449-HCD-2026,2026,la libertad avanza,resolucion,el h.c.d. expresa su conviccion que la participacion politica de los jovenes en los cuerpos deliberativos municipales constituye una necesidad institucional e insta la h. camara de diputados de la prov. bs. as. a avanzar en la modificacion 
450-HCD-2026,2026,varios senores concejales,ordenanza,modificando el arblculo 1.2.1.1. de la seccion 1.2.1. del capitulo i del codigo de ordenamiento urbano de san isidro.-
451-HCD-2026,2026,varios senores concejales,comunicacion,s/ un informe relacionado con la licitacion publica n° 13/2026.-
452-HCD-2026,2026,varios senores concejales,ordenanza,"autorizando a los titulares de permisos de usos, ocupacion de espacio publico y/o habilitaciones de puestos destinados a la venta de diarios, revistas y afines, a reconvertir y ampliar sus actividades.-"
453-HCD-2026,2026,varios senores concejales,comunicacion,"s/ un informe relacionado con el uso de la calle manuel aguirre, entre la calle sebastian elcano y la linea de la costa del rio de la plata, en relacion a la linea de colectivos 228, de este partido.-"
456-HCD-2026,2026,fuerza patria,ordenanza,creando el programa municipal de promotores territoriales de prevencion ciudadana y derechos humanos.-
457-HCD-2026,2026,fuerza patria,ordenanza,"creando el programa municipal ""yo mama"", destinado a brindar acompanamiento integral a adoles,centes embarazadas y madres adolescentes residentes en el partido de san isidro.-"
547-HCD-2026,2026,fuerza patria,comunicacion,"si una evaluacion tecnica del ejemplar arboreo y de raices que afectan la vereda y la casa ubicada en la calle charcas n° 2422, de la ciudad de beccar.-"
548-HCD-2026,2026,fuerza pa tria,comunicacion,"si un informe relacionado con los espacios de estacionamiento construidos sobre el boulevard de la calle dardo rocha al 1100, de este partido,-"
549-HCD-2026,2026,fuerza patria,comunicacion,"si la colocacion de reductores de velocidad en la calle pichincha en su interseccion con la calle parana, de la ciudad de villa adelina,-"
550-HCD-2026,2026,fuerza patria,ordenanza,"creando el ""programa municipal veredas seguras de san isidro"".-"
551-HCD-2026,2026,fuerza patria,comunicacion,"si la realizacio¡:l de un releva miento integral de veredas del barrio ""la horqueta"", de la ciudad de boulogne.-"
552-HCD-2026,2026,movimiento derecho al futuro,comunicaclon,"si el refuerzo del alumbrado publico sobre la calle anatole france, entre las calles diego carman y coronel cetz, de la ciudad de san isidro.-"
555-HCD-2026,2026,varios senores concejales,resolucion,"el h.c.d. expresa su reconocimiento y felicitaciones al ""club inquietos"" y a su fundadora, maria florencia fortelli, por su invaluable labor social, deportiva e inclusiva en nuestro partido.-"
563-HCD-2026,2026,bloquefrente renovador- fuerza patria,comunicacion,"si un informe relacionado con los alimentos incluidos en viandas o raciones proporcionadas al personal municipal que desarrolla tareas de barrido y limpieza urbana, en el partido de san isidro.-"
565-HCD-2026,2026,frente renov ador- fuerza patria,comunicacion,"si un informe relacionado con los comercios, pequenas y medianas empresas, emprendimientos productivos y establecimientos industriales radicados en el partido ele san isidro.-"
566-HCD-2026,2026,partido democrata,comunicacion,si la realizacion de un estudio de transito que evalue como mejorar la circulacion este- oeste y la salida hacia la av. centenario en el barrio que rodea a la estacion beccar del tren mitre - tigre.-
569-HCD-2026,2026,la libertad avanza,comunicacion,si un informe relacionado con los espectaculos y eventos que se realizan en el hipodromo de san isidro.-
