expediente,anio,bloque,tipo_proyecto,tema
450-HCD-2018,2018,unidad ciudadana,comunicacion,"si la instalacion de reductores de velocidad en la calle junin en su interseccion con la calle segurola y en la calle tornas de anchorena en su interseccion con la calle junin, de este partido.-"
451-HCD-2018,2018,convocacion por san isidro,decreto,"ordenanclo al sr. presidente del h.c.d. un informe re'lacionado con el personal de la casa,-"
453-HCD-2018,2018,convocacion por san isidro,comunicacion,"si un relevamiento de diversas calles de la ciudad de villa adelina, para ser incluidos en el plan municipal de pavimentacion y/o bacheo, si fuera necesario.-"
458-HCD-2018,2018,partido justicialista,cumunicacion,"s/ un informe relacionado con el cercamiento de las calles luis de flores y cardenal cap ello, entre las calles udaondo y padre acevedo, de la ciudad de beccar.-"
459-HCD-2018,2018,partido justicialista,resolucion,el h.c.d. manif:lesta su repudio y preocupacion por la determinacion adoptada por el gobierno nacional en cumplimiento de las metas establecidas por el fmi.-
460-HCD-2018,2018,unidad ciudadana,comunicacion,"s/ asfaltar las calles que se encuentran dentro del perimetro de las arterias presbitero b. marquez, carlos tejedor, camino real moron y santa ri:ta,de este partido.-"
463-HCD-2018,2018,unidad ciudadana,decreto,estableciendo modificaciones en diversos articulados del reglamento interno del h.c.d.-
464-HCD-2018,2018,unidad ciudadana,comunicacion,s/un informe relacionado a la pileta del campo municipal de d~portes 1 nº 1.-
465-HCD-2018,2018,unidad ciudadana,comunicacion,s/arbitrar los recursos necesarios para realizar una muestra distrital de alumnos/as y docentes al regreso del xvii encuentro de jovenes y memoria a realizarse en la localidad de chapadmalal.-
466-HCD-2018,2018,unidad ciudadana,comunicacion,s/ crear un plan de becas deportivas para deportistas amateurs del partido de san isidro.-
467-HCD-2018,2018,unidad ciudadana,comunicacion,s/ a las autoridades del consejo escolar un informe relacionado a obras de infraestructura en las escuelas de san isidro.-
469-HCD-2018,2018,unidad ciudadana,comunicacion,el h.c.d. veria con agrado que el d.e. declare de interes municipal el programa jovenes y memoria.-
479-HCD-2018,2018,frente renovador,comunicacion,si un informe relacionado con el funcionamiento del estacionamiento medido a cargo de la municipalidad.-
481-HCD-2018,2018,frente renov ador,resolucion,el h.c.d. expresa su preocupacion por la falta de reglamentaciones e implementacion de la ley nacional nº 27.452.-
482-HCD-2018,2018,pro san isidro - cambiemos,comunicacion,s/ informes relacionados con los centros de prevencion de adicciones del municipio.-
483-HCD-2018,2018,pro san isidro - cambiemos,comunicacion,si la creacion de un programa tendiente a brindar charlas y talleres para inculcar buenos habitos de alimentacion en establecimientos educativos de nivel primario.-
484-HCD-2018,2018,pro san isidro - cambiemos,comunicacion,si adherir a la ley nº 27.159.-
485-HCD-2018,2018,pro san isidro - cambiemos,comunicacion,si adherir al plan nacional de orquestas infantiles y juveniles.-
486-HCD-2018,2018,pro san isidro - cambiemos,comunicacion,s/ adherir al plan integral implementado por la direccion de prevencion de la corr~pcion y ejecucion de pruebas de integridad del ministerio de seguridad de la nacion para ser destinado a los miembros del patrullaje municipal.-
488-HCD-2018,2018,u.cr. - cambiemos,comunicacion,"s/ intimar a loe,propietarios del predio ubicado en la calle luis de flores s/n, entre las calles padre acevedo y gobernador udaondo, para la puesta en valor del mismo.-"
489-HCD-2018,2018,u.cr. - cambiemos,comunicacion,s/ informes sobre el sr. ariel lazzaro.-
490-HCD-2018,2018,u.cr. - cambiemos,comunicacion,s/ celebrar un convenio marco con la agencia nacional de discapacidad.-
491-HCD-2018,2018,partido rusticialista,comunicacion,"s/ incluir en el plan de pavimentacion y bacheo a la calle nuestras malvinas, entre las calles betbeder y gregaria matorras, de la ciudad de boulogne.-"
492-HCD-2018,2018,partido rusticialista,comunicacion,"s/ realizar cordon y rampa de acceso en la esquina de la calle nuestras malvinas, entre las calles betbeder y gregaria matorras, de la ciudad de boulogne.-"
493-HCD-2018,2018,partido rusticialista,comunicacion,"s/ la senalizacion del lomo de burro sito en la calle capitan juan de san martin, entre las calles nuestras malvinas y rueda, de la ciudad de boulogne.-"
494-HCD-2018,2018,partido justicialista,comunicacion,"si la reubicacion de las camaras de seguridad existentes en la calle nuestras malvinas y la instalacion de camaras de seguridad en la interseccion de las calles cerrito y nuestras malvinas, de la ciudad de boulogne.-"
495-HCD-2018,2018,partido justicialista,ordenanza,instalando detectores de gases en los establecimientos educativos dependientes del estado provincial y municipal.-
496-HCD-2018,2018,partido justicialista,comunicacion,"si el mantenimiento de desagues cloacales en el barrio uruguay, de este partido.-"
497-HCD-2018,2018,partido justicialista,resolucion,"el h.c.d. manifieeta su solidaridad con la docente corina de bonis, del distrito de moreno.-"
498-HCD-2018,2018,partido justicialista,resolucion,el h.c.d. manifiesta su disconformidad y repudio con la decision adoptada por el gobierno nacional de eliminar el ministerio de salud.-
499-HCD-2018,2018,partido justicialista,resolucion,"si a la agencia de administracion de bienes del estado la cesion del predio perteneciente al golf de villa adelina, a efectos de destinarlo para uso de actividades deportivas y recreativ3.s de escuelas publicas.-"
500-HCD-2018,2018,unidad ciudadana,comunicacion,"si un informe relacionado con el predio ubicado en la interseccion de las calles araoz y guayaquil, de la ciudad de boulogne.-"
501-HCD-2018,2018,unidad ciudadana,ordenanza,creando la campana de difusion de lineas telefonicas de emergencia en el municipio.-
502-HCD-2018,2018,unidad ciudadana,ordenanza,instalando dispositivos parlantes para personas no videntes y disminuidos visuales en los semaforos de las arterias de alta circulacion vehicular.-
503-HCD-2018,2018,unidad ciudadana,resolucion,el h.c.d. repudia el atentado sufrido por corina de bonis el dia 12 de septiembre del corriente ano.-
504-HCD-2018,2018,unidad ciudadana,comunicacion,si el aumento de las partidas para el servicio alimentario escolar.-
506-HCD-2018,2018,unidad ciudadana,comunicacion,"si reductores d,= velocidad, indicando cruce peligroso en la calle jose ingenieros, entre las avdas. andres rolon y sucre, de la ciudad de beccar.-"
507-HCD-2018,2018,unidad ciudadana,comunicacion,"si la construccion de rampas de accesibilidad en la interseccion de las calles jose ingenieros y clemente onelli, de la ciudad de beccar.-"
508-HCD-2018,2018,unidad ciudadana,cqmunicacion,"si medidas de eeguridad para transeuntes en la interseccion de las calles pedro de mendoza y del barco centenera, del bajo de san isidro.-"
509-HCD-2018,2018,unidad ciudadana,comunicacion,si realizar una revision completa de toda la superficie de la avda. ader y complete la capa asfaltica.-
511-HCD-2018,2018,unidad ciudadana,comunicacion,si diversos informes relacionados a tematicas de discapacidad.-
512-HCD-2018,2018,unidad ciudadana,comunicacion,"si diversos inl'ormes a la agencia de administracion de bienes del estado referente al club d,~golf villa adelina.-"
513-HCD-2018,2018,unidad ciudadana,comunicacion,si un informe relacionado a la existencia de programas gratuitos para la rehabilitacion fisica en el municipio.-
514-HCD-2018,2018,convocacion por san isidro,comunicacion,si un informe referente a luminarias.-
515-HCD-2018,2018,convocacion por san isidro,comunicacion,"s/ intensificar la limpieza y recoleccion de residuos en la calle obispo terrero al 1700, de este partido.-"
517-HCD-2018,2018,convocacion por san isidro,comunicacion,s/ un informe sobre el proyecto complejo residencial avellaneda y onelli.-
518-HCD-2018,2018,convocacion por san isidro,comunicacion,si la respuesta de la comunicacion nº 70/2018.-
519-HCD-2018,2018,convocacion por san isidro,comunicacion,"s/ la colocacion de lomos de burro a paso nivel con senda peatonal en la calle jose ingenieros, entre las avdas. andres rolon y suere, de este partido.-"
520-HCD-2018,2018,convocacion por san isidro,comunicacion,s/ 12. respuesta de la comunicacion nº 55/2018.-
521-HCD-2018,2018,convocacion por san isidro,comunicacion,s/ la respuesta de la comunicacion nº 71/2018.-
522-HCD-2018,2018,convocacion por san isidro,comunicacion,s/ la apertura de diversas calles de la ciudad de beccar.-
523-HCD-2018,2018,convocacion por san isidro,comunicacion,"s/ un informe referente a los resultados de la recertificacion iso 9001, en ei area de higiene urbana.-"
524-HCD-2018,2018,convocacion por san isidro,comunicacion,"s/ incluir en el plan municipal de pavimentacion y/o bacheo a las calles del barrio santa rita, de este partido.-"
525-HCD-2018,2018,convocacion por san isidro,ordenanza,disponiendo la prioridad de libre estacionamiento frente a los locales de establecimientos farmaceuticos.-
526-HCD-2018,2018,convocacion por san isidro,comunicacion,"s/ la instalacion de rampas de accesibilidad en la interseccion de las calles magallanes y guerrico, del bajo de san isidro.-"
531-HCD-2018,2018,pro san isidro - cambiemos,comunicacion,si la creacion de grupos de running y acondicionamiento fisico destinado a las personas con problemas de adiccion que acuden a los centros municipales de prevencion de adicciones.-
532-HCD-2018,2018,pro san isidro - cambiemos,comunicacion,"si la creacion del programa ""si reciclamos, construimos futuro"".-"
533-HCD-2018,2018,pro san isidro - cambiemos,comunicacion,si articule una campana de concientizacion sobre la importancia de recolectar los desechos de las mascotas.-
534-HCD-2018,2018,pro san isidro - cambiemos,comunicacion,si adherir a la ley nacional nº 27.306.-
535-HCD-2018,2018,pro san isidro - cambiemos,ordenanza,"declarando ""personalidad destacada del partido de san isidro al sr. agustin pichot"".-"
536-HCD-2018,2018,pro san isidro - cambiemos,comunicacion,si resolver la falta de desagues cloacales en la ciudad de beccar.-
537-HCD-2018,2018,pro san isidro - cambiemos,decreto,"el honorable concejo deliberante felicita a melina dongiovanni, por sus logros alcanzados en el torneo nacional de patin artistico copa ""roberto rodriguez"" y copa ""roberto tagliabui"" en san luis 2018.-"
538-HCD-2018,2018,pro san isidro - cambiemos,decreto,el h.c.d. declara de interes municipal a la fundacion cor por su destacable mision llevada a cabo en el distrito durante 25 anos.-
539-HCD-2018,2018,partido justicialista,comunicacion,"si un informe referente al programa ""creciendo sanos"".-"
540-HCD-2018,2018,partido justicialista,ordenanza,"declarando de interes historico cultural municipal la propiedad conocida como ""la posta del triunfo"".-"
541-HCD-2018,2018,partido justicialista,comunicacion,si un informe referente al plan de accion del comuni.-
542-HCD-2018,2018,partido justicialista,ordenanza,"creando el programa ""al gran pueblo argentino salud"",-"
543-HCD-2018,2018,unidad ciudadana,comunicacion,si desarrollar cursos gratuitos de lenguaje de senas en el distrito.-
545-HCD-2018,2018,unidad ciudadana,ordenanza,declarando la emergencia productiva y comercial.-
546-HCD-2018,2018,unidad ciudadana,resolucion,"el h.c.d. repudia la decision del gobierno nacional de modificar el sistema de notificacion de incompatibilidades, suspension y caducidad de pensiones no contributivas por invalidez,-"
548-HCD-2018,2018,unidad ciudadana,ordenanza,"creando el fondo especial de emergencias denominado ""san isidro somos todos"".-"
549-HCD-2018,2018,unidad ciudadana,comunicacion,s/ un informe al consejo escolar sobre procedimientos de fumigacion y desratizacion de centros educativos.-
550-HCD-2018,2018,unidad ciudadana,resolucion,el h.c.d. expresa preocupacion por la situacion actual que estan viviendo lo habitantes de nuestro pais.-
551-HCD-2018,2018,unidad ciudadana,ordenanza,autorizando la reserva de espacio en la via publica para estacionamiento de vehiculos de personas con discapacidad.-
552-HCD-2018,2018,unidad ciudadana,comunicacion,"s/ la instalacion de un semaforo en la avda. centenario al 428/432, de este partido.-"
553-HCD-2018,2018,unidad ciudadana,comunicacion,"s/ informes sobre el cruce bajo nivel en la calle la calandria en su interseccion con las vias del ferrocarril beigrano norte, de la ciudad de villa adelina.-"
554-HCD-2018,2018,unidad ciudadana,comunicacion,"s/ informes sobre el centro de atencion primaria de salud lila ribera"".-"
555-HCD-2018,2018,unidad ciudadana,resolucion,"s/ la reparacion de canos y asfalto en la calle ipiranga, entre las calles figueroa aleorta y tiradentes, de este partido.-"
558-HCD-2018,2018,frente renov ador,ordenanza,fijando sentido de circulacion de transito en diversas calles del partido.-
559-HCD-2018,2018,unidad ciudadana,ordenanza,"eximir del pago de la tasa por alumbrado, limpieza y servicios generales, tasa por inspeccion de comercio e industria y derechos de publicidad a comercios de villa adelina.-"
560-HCD-2018,2018,partido justicialista,comunicacion,"si incluir en el plan de repavimentacion ylo bacheo a la calle scalabrini ortiz, en su interseccion con la av. avelino rolon y la calle godoy cruz de la ciudad de boulogne.-"
561-HCD-2018,2018,partido justicialista,ordenanza,"instalando dispositivos parlantes para personas no videntes y disminuidos visuales, en los semaforos de todos los cruces de alta circulacion peatonal.-"
562-HCD-2018,2018,partido justicialista,ordenanza,"creando el programa ""lucha contra la violencia familiar y de genero"" -"
563-HCD-2018,2018,partido justicialista,comunicacion,si un informe relacionado con el shopping lindante a la estacion del bajo de san isidro del ferrocarril del tren de la costa.-
566-HCD-2018,2018,convocacion por san isidro,ordenanza,derogando la ordenanza n° 8689.-
567-HCD-2018,2018,convocacion por san isidro,ordenanza,gestion y transparencia de la compras del ejecutivo municipaj.-
568-HCD-2018,2018,unidad ciudadana,comunicacion,"si al consejo general de cultura y educacion del gobierno del provincia de buenos aires evalue un plan en el marco de la ley nacional 26.150 y en base al programa nacional de salud sexual y procreacion reproductiva, para consultas"
569-HCD-2018,2018,unidad ciudadana,comunicacion,si un informe sobre los drenajes en el partido.-
570-HCD-2018,2018,unidad ciudadana,resolucion,el h.c.d. manifiesta su preocupacion ante la decision administrativa 1606/18 firmada por el jefe de gabinete de ministros del poder ejecutivo nacional.-
571-HCD-2018,2018,unidad ciudadana,comunicacion,"si la construccion de rampas de accesibilidad en la calle tres sargentos y rodriguez pena, de la ciudad de martinez.-"
572-HCD-2018,2018,unidad ciudadana,resolucion,el h.c.d. expresa su beneplacito ante la realizacion del 33 ° encuentro nacional de mujeres.-
573-HCD-2018,2018,unidad ciudadnana,comunicacion,"si un informe relacionado al jardin de infantes n° 908, de este partido.-"
577-HCD-2018,2018,frente renovador,comunicacion,"s! la instalacion de refugios de pasajeros sobre la calle intendente neyer, de la ciudad de beccar.-"
579-HCD-2018,2018,partido justicialista,resolucion,"el h.cd. manifiesta su rechazo a lo establecido por la resolucion nº 20!2018 del ministerio de hacienda, secretaria de energia y la resolucion nº 281!2018 del ente nacional regulador del gas.-"
580-HCD-2018,2018,partido justicialista,comunicacion,"s! incluir en el plan de bacheo y pavimentacion a la calle juan a. mazza, en el tramo comprendido entre las calles potosi hasta colectora panamericana este, de la ciudad de villa adelina.-"
581-HCD-2018,2018,partido justicialista,comunicacion,"s! incluir en el plan de pavimentacion y bacheo a la calle nuestras malvinas, entre las calles betbeder y gregoria matorras, de la ciudad de boulogne.-"
582-HCD-2018,2018,partido justicialista,comunicacion,"s! la instalacion de camaras de seguridad en la calle batalla la florida, entre las calles perito moreno y boedo, de la ciudad de villa adelina.-"
583-HCD-2018,2018,partido justicialista,comunicacion,"s! la poda del arbol existente en la calle boedo nº 2674, de la ciudad de villa adelina.-"
584-HCD-2018,2018,partido justicialista,comunicacion,"s! incluir en el plan de bacheo y pavimentacion a la calle blandengues, entre las calles matheu y serrano, de la ciudad de boulogne.-"
585-HCD-2018,2018,partido justicialista,comunicacion,"s! mayor patrullaje en el barrio comprendido por las calles virrey vertiz, cne!. bogado, perito moreno y las vias del ferrocarril belgrano norte, de la ciudad de boulogne.-"
586-HCD-2018,2018,partido justicialista,decreto,"el hcd. saluda a la comunidad del centro de formacion profesional nº 401 de san isidro, por cumplir sus primeros 42 anos desde su fundacion.-"
587-HCD-2018,2018,partido justicialista,resolucion,el hcd. expresa su preocupacion ante el panorama critico que se esta generando en la corte suprema de justicia.-
589-HCD-2018,2018,unidad ciudadana,comunicacion,"s/ cortar diversas calles del partido para ser usadas como ""paseo de bicicletas"".-"
590-HCD-2018,2018,unidad ciudadana,resolucion,el hcd. expresa su rechazo al proyecto de ley e-224/18-19 ingresado al senado.-
592-HCD-2018,2018,frente renovador,ordenanza,"creando el ""programa de adopcion de mascotas en san isidro.-"
593-HCD-2018,2018,frente renovador,ordenanza,"creando el ""programa de educacion sexual municipal"".-"
594-HCD-2018,2018,frente renovador,comunicacion,"s/ eximir y/o realizar descuentos en el pago de la tasa de alumbrado, limpieza y servicios cenerales a los vecinos de la ciudad de beccar, afectados por la inundacion del 29/09/2018.-"
595-HCD-2018,2018,frente renovador,resolucion,el h.cd. expresa su repudio al arbitrario y desmedido incremento de la tarifa del gas.-
596-HCD-2018,2018,pro san isidro - cambiemos,comunicacion,si replicar el programa tarjeta mayor en el distrito de san isidro.-
597-HCD-2018,2018,pro san isidro - cambiemos,comunicacion,"s! llevar a cabo la propuesta de ""la noche de los museos"".-"
598-HCD-2018,2018,pro san isidro - cambiemos,decreto,el h.cd. felicita a la delegacion que nos representa en los juegos bonaerenses 2018.-
599-HCD-2018,2018,partido justicialista,comunicacion,"s! reforzar el patrullaje en la calle nuestras malvinas, entre las calles capitan juan de san martin y bagnati, de la ciudad de boulogne.-"
600-HCD-2018,2018,partido justicialista,ordenanza,"creando el ""programa aprendiendo a conocernos"".-"
601-HCD-2018,2018,partido justicialista,decreto,"el h.cd. felicita a delfina pignatiello por su logro en natacion durante los juegos olimpicos de la juventud 2018, al ganar la medalla de plata.-"
602-HCD-2018,2018,partido justicialista,ordenanza,"creando la ""tarjeta educativa si"", en el municipio.-"
603-HCD-2018,2018,partido justicialista,comunicacion,"si la puesta en valor del monumento cenotafio ubicado en la interseccion de las avdas. marquez y santa fe, de este partido.-"
604-HCD-2018,2018,partido justicialista,resolucion,"el h.cd. manifiesta su rechazo a la resolucion n° 268/18, dictada por la agencia nacional de discapacidad.-"
605-HCD-2018,2018,pro san isidro - cambiemos,resolucion,"el h.cd. manifiesta su repudio al ataque sufrido por la gobernadora maria e. vida!, en la ciudad de chascomus.-"
606-HCD-2018,2018,pro san isidro - cambiemos,comunicacion,"si al consejo escolar de san isidro, visitas a diversas escuelas de educacion especial del distrito, bajo el calendario del programa consolidacion democratica ""banca 25"".-"
607-HCD-2018,2018,unidad ciudadana,comunicacion,"si un relevamiento e inspeccion del arbol ubicado frente al domicilio de la calle h. yrigoyen al 2302, de la ciudad de martinez.-"
608-HCD-2018,2018,unidad ciudadana,comunicacion,"si la instalacion de camaras ylo domos de seguridad en la calle francia entre las alturas o al 200, de la ciudad de san isidro.-"
609-HCD-2018,2018,unidad ciudadana,comunicacion,"si la puesta en valor de la plaza mitre, de la ciudad de martinez.-"
