cca,partida,localidad,superficie_m2,iust,vub,tierra_hoy,tierra_B_igual_recaudacion,tierra_B_mas_7225M,tierra_A,lon,lat
097070B0000000000000000000000019000001600A,097058165,Beccar,445.06,160,3018.0,492127,417270,457810,492127,-58.544993,-34.469944
097070B0000000000000000000000019000001700A,097058166,Beccar,424.01,160,3018.0,468851,397534,436157,468851,-58.544904,-34.46989
097070B0000000000000000000000019000001800A,097058167,Beccar,324.81,160,3018.0,359160,304529,334115,359160,-58.544851,-34.469786
097070B0000000000000000000000019000001900A,097058168,Beccar,199.13,160,3018.0,220189,186696,204835,220189,-58.544778,-34.469724
097070B0000000000000000000000020000000100A,097058169,Beccar,203.54,160,2844.0,225065,179829,197300,225065,-58.544162,-34.470387
097070B0000000000000000000000020000000200A,097058170,Beccar,208.7,160,2844.0,230771,184387,202302,230771,-58.544136,-34.470514
097070B0000000000000000000000020000000300A,097058171,Beccar,204.54,160,2844.0,226171,180712,198269,226171,-58.544084,-34.470596
097070B0000000000000000000000020000001400A,097058172,Beccar,251.07,160,2844.0,277622,221822,243373,277622,-58.544668,-34.470874
097070B0000000000000000000000020000001500A,097058173,Beccar,237.65,160,2844.0,262783,209965,230364,262783,-58.544735,-34.470799
097070B0000000000000000000000020000001600A,097058174,Beccar,226.03,160,2844.0,249934,199699,219100,249934,-58.544851,-34.470705
097070B0000000000000000000000020000001700A,097058175,Beccar,208.11,160,2844.0,230119,183866,201730,230119,-58.544736,-34.470662
097070B0000000000000000000000020000001800B,097058176,Beccar,787.58,160,2844.0,870871,695831,763434,870871,-58.544537,-34.470667
097070B0000000000000000000000020000002000A,097058178,Beccar,391.81,160,2844.0,433246,346166,379798,433246,-58.544402,-34.47059
097070B0000000000000000000000020000002100A,097058179,Beccar,387.66,160,2844.0,428657,342499,375775,428657,-58.544291,-34.47057
097070B0000000000000000000000020000002200A,097058180,Beccar,206.31,160,2844.0,228128,182276,199985,228128,-58.544269,-34.470422
097070B00000000000000000000000240000001000,097066974,San Isidro,288.58,160,90.0,319099,8068,8852,319099,-58.542152,-34.473166
097070B00000000000000000000000240000002000,097077861,San Isidro,296.76,160,90.0,328144,8297,9103,328144,-58.542085,-34.473259
097070B00000000000000000000000240000003000,097077862,San Isidro,296.41,160,90.0,327757,8287,9092,327757,-58.542019,-34.473354
097070B00000000000000000000000240000004000,097077863,San Isidro,290.58,160,90.0,321310,8124,8914,321310,-58.541953,-34.473447
097070B00000000000000000000000240000005000,097077864,San Isidro,292.01,160,90.0,322892,8164,8958,322892,-58.541887,-34.47354
097070B00000000000000000000000240000006000,097077865,San Isidro,296.02,160,90.0,327326,8276,9081,327326,-58.541821,-34.473632
097070B00000000000000000000000240000007000,097077866,San Isidro,295.96,160,90.0,327259,8275,9079,327259,-58.541732,-34.473755
097070B00000000000000000000000240000008000,097077867,San Isidro,293.57,160,90.0,324617,8208,9005,324617,-58.541666,-34.473849
097070B00000000000000000000000240000009000,097077868,San Isidro,295.01,160,90.0,326209,8248,9050,326209,-58.5416,-34.473942
097070B00000000000000000000000240000010000,097077869,San Isidro,304.13,160,90.0,336293,8503,9329,336293,-58.541533,-34.474037
097070B00000000000000000000000240000011000,097077870,San Isidro,295.55,160,90.0,326806,8263,9066,326806,-58.541467,-34.47413
097070B00000000000000000000000240000012000,097077871,San Isidro,689.63,160,90.0,762562,19281,21155,762562,-58.54152,-34.474292
097070B00000000000000000000000240000013000,097077872,San Isidro,309.05,160,90.0,341734,8641,9480,341734,-58.5417,-34.474244
097070B00000000000000000000000240000014000,097077873,San Isidro,297.72,160,90.0,329205,8324,9133,329205,-58.541766,-34.474151
097070B00000000000000000000000240000015000,097077874,San Isidro,297.1,160,90.0,328520,8307,9114,328520,-58.541832,-34.474058
097070B00000000000000000000000240000016000,097077875,San Isidro,298.75,160,90.0,330344,8353,9164,330344,-58.541897,-34.473964
097070B00000000000000000000000240000017000,097077876,San Isidro,305.29,160,90.0,337576,8536,9365,337576,-58.541964,-34.473869
097070B00000000000000000000000240000018000,097077877,San Isidro,306.15,160,90.0,338527,8560,9391,338527,-58.542051,-34.473743
097070B00000000000000000000000240000019000,097077878,San Isidro,288.74,160,90.0,319276,8073,8857,319276,-58.542118,-34.473651
097070B00000000000000000000000240000020000,097077879,San Isidro,292.16,160,90.0,323057,8169,8962,323057,-58.542183,-34.47356
097070B00000000000000000000000240000021000,097077880,San Isidro,297.02,160,90.0,328431,8304,9111,328431,-58.542249,-34.473467
097070B00000000000000000000000240000022000,097077881,San Isidro,295.91,160,90.0,327204,8273,9077,327204,-58.542316,-34.473372
097070B00000000000000000000000240000023000,097066975,San Isidro,292.88,160,90.0,323854,8189,8984,323854,-58.542378,-34.473277
097070B0000000000000000000000025000000100A,097000116,Beccar,349.05,160,3018.0,385964,327255,359049,385964,-58.545593,-34.470122
097070B0000000000000000000000025000000300A,097058086,Beccar,356.48,160,3018.0,394180,334221,366692,394180,-58.545601,-34.470306
097070B0000000000000000000000025000000400A,097058087,Beccar,345.18,160,3018.0,381685,323627,355069,381685,-58.54553,-34.470376
097070B0000000000000000000000025000000500A,097058088,Beccar,351.09,160,3018.0,388220,329168,361148,388220,-58.545477,-34.470455
097070B0000000000000000000000025000000500B,097058089,Beccar,239.51,160,3018.0,264839,224555,246371,264839,-58.545389,-34.470517
097070B0000000000000000000000025000000600A,097058090,Beccar,359.69,160,3018.0,397729,337231,369994,397729,-58.545325,-34.470614
097070B0000000000000000000000025000000700A,097058091,Beccar,255.11,160,3018.0,282089,239181,262418,282089,-58.545504,-34.470649
097070B0000000000000000000000025000000800B,097058092,Beccar,303.36,160,3018.0,335442,284418,312051,335442,-58.545615,-34.47067
097070B0000000000000000000000025000000900A,097058093,Beccar,359.06,160,3018.0,397032,336640,369346,397032,-58.54572,-34.4707
097070B0000000000000000000000025000001000A,097058094,Beccar,247.25,160,3018.0,273398,231811,254333,273398,-58.54579,-34.470779
097070B0000000000000000000000025000001200A,097058095,Beccar,329.23,160,3018.0,364048,308673,338662,364048,-58.545904,-34.470901
097070B0000000000000000000000025000001300A,097058096,Beccar,223.01,160,3018.0,246594,209085,229399,246594,-58.54598,-34.470806
097070B0000000000000000000000025000001400A,097058097,Beccar,310.27,160,3018.0,343083,290896,319159,343083,-58.545976,-34.4707
097070B0000000000000000000000025000001500A,097058098,Beccar,411.48,160,3018.0,454996,385787,423268,454996,-58.546013,-34.470613
097070B0000000000000000000000025000001600A,097058099,Beccar,309.59,160,3018.0,342331,290259,318459,342331,-58.546092,-34.470548
097070B0000000000000000000000025000001700A,097058100,Beccar,207.83,160,3018.0,229809,194853,213784,229809,-58.546196,-34.470494
097070B0000000000000000000000025000001800A,097058101,Beccar,261.48,160,3018.0,289133,245153,268971,289133,-58.546243,-34.470392
097070B0000000000000000000000025000001900A,097058102,Beccar,232.24,160,3018.0,256801,217739,238893,256801,-58.546084,-34.470369
097070B0000000000000000000000025000002000A,097058103,Beccar,338.34,160,3018.0,374121,317214,348033,374121,-58.545951,-34.470377
097070B0000000000000000000000025000002100B,097058104,Beccar,468.82,160,3018.0,518400,439546,482251,518400,-58.545825,-34.470376
097070B0000000000000000000000025000002200A,097058105,Beccar,233.72,160,3018.0,258437,219126,240416,258437,-58.545804,-34.470228
097070B0000000000000000000000025000002300A,097058106,Beccar,232.58,160,3018.0,257177,218057,239243,257177,-58.545712,-34.470179
097070B0000000000000000000000026000000100A,097044699,Beccar,194.59,160,2844.0,215169,171921,188624,215169,-58.545098,-34.470824
097070B0000000000000000000000026000000200A,097058117,Beccar,225.32,160,2844.0,249149,199071,218412,249149,-58.545074,-34.470963
097070B0000000000000000000000026000000300A,097058118,Beccar,222.39,160,2844.0,245909,196483,215572,245909,-58.54502,-34.471044
097070B00000000000000000000000260000008000,097007135,Beccar,495.38,160,2844.0,547769,437671,480193,547769,-58.545154,-34.471379
097070B00000000000000000000000260000009000,097071080,Beccar,489.94,160,2844.0,541754,432864,474919,541754,-58.545277,-34.471429
097070B00000000000000000000000260000010000,097071081,Beccar,513.14,160,2844.0,567407,453362,497408,567407,-58.545396,-34.47149
097070B00000000000000000000000260000011000,097009391,Beccar,286.31,160,2844.0,316589,252956,277532,316589,-58.545467,-34.471637
097070B0000000000000000000000026000001200A,097071001,Beccar,264.2,160,2844.0,292140,233422,256100,292140,-58.545573,-34.47148
097070B0000000000000000000000026000001600A,097058119,Beccar,358.45,160,2844.0,396358,316692,347461,396358,-58.545582,-34.471313
097070B0000000000000000000000026000001700A,097058120,Beccar,245.63,160,2844.0,271607,217015,238099,271607,-58.545667,-34.471247
097070B0000000000000000000000026000001800A,097058121,Beccar,222.34,160,2844.0,245854,196438,215523,245854,-58.545802,-34.471153
097070B0000000000000000000000026000001900A,097058122,Beccar,219.01,160,2844.0,242171,193496,212296,242171,-58.545684,-34.471111
097070B0000000000000000000000026000002000A,097058123,Beccar,289.28,160,2844.0,319873,255580,280411,319873,-58.54555,-34.471108
097070B0000000000000000000000026000002100A,097058124,Beccar,398.4,160,2844.0,440533,351988,386186,440533,-58.545427,-34.471103
097070B0000000000000000000000026000002200A,097058125,Beccar,373.23,160,2844.0,412701,329751,361788,412701,-58.545341,-34.471049
097070B0000000000000000000000026000002300A,097058126,Beccar,401.97,160,2844.0,444480,355142,389646,444480,-58.545254,-34.470996
097070B0000000000000000000000026000002400A,097058127,Beccar,214.91,160,2844.0,237638,189874,208321,237638,-58.545218,-34.470851
097070B00000000000000000000000270000007000,097071082,Beccar,504.41,160,2844.0,557754,445649,488946,557754,-58.544754,-34.471997
097070B00000000000000000000000270000008000,097071083,Beccar,477.24,160,2844.0,527711,421644,462609,527711,-58.544896,-34.472043
097070B00000000000000000000000270000009000,097071084,Beccar,356.32,160,2844.0,394003,314810,345396,394003,-58.544998,-34.472109
097070B00000000000000000000000270000010000,097071002,Beccar,211.04,160,2844.0,233359,186455,204570,233359,-58.545069,-34.472235
097070B00000000000000000000000270000011000,097071003,Beccar,222.38,160,2844.0,245898,196474,215562,245898,-58.54515,-34.47211
097070B00000000000000000000000270000012000,097071004,Beccar,221.25,160,2844.0,244648,195475,214467,244648,-58.545226,-34.471996
097070B00000000000000000000000270000013000,097071005,Beccar,225.84,160,2844.0,249724,199531,218916,249724,-58.545303,-34.47188
097070B00000000000000000000000270000014000,097071085,Beccar,259.13,160,2844.0,286534,228943,251186,286534,-58.54517,-34.471847
097070B00000000000000000000000270000015000,097071086,Beccar,350.66,160,2844.0,387744,309810,339909,387744,-58.545057,-34.471793
097070B00000000000000000000000270000016000,097071087,Beccar,339.49,160,2844.0,375393,299941,329082,375393,-58.544942,-34.471708
097070B00000000000000000000000300000001000,097077882,San Isidro,286.41,160,90.0,316699,8008,8786,316699,-58.542733,-34.473451
097070B00000000000000000000000300000002000,097077883,San Isidro,283.51,160,90.0,313493,7927,8697,313493,-58.542665,-34.473543
097070B00000000000000000000000300000003000,097077884,San Isidro,298.0,160,90.0,329515,8332,9141,329515,-58.5426,-34.473635
097070B00000000000000000000000300000004000,097077885,San Isidro,285.76,160,90.0,315981,7990,8766,315981,-58.542534,-34.473731
097070B00000000000000000000000300000005000,097077886,San Isidro,304.96,160,90.0,337211,8526,9355,337211,-58.542466,-34.473825
097070B00000000000000000000000300000006000,097077887,San Isidro,281.39,160,90.0,311148,7867,8632,311148,-58.542402,-34.473917
097070B00000000000000000000000300000007000,097077888,San Isidro,295.87,160,90.0,327160,8272,9076,327160,-58.542311,-34.47404
097070B00000000000000000000000300000008000,097077889,San Isidro,289.95,160,90.0,320614,8107,8894,320614,-58.542246,-34.474132
097070B00000000000000000000000300000009000,097077890,San Isidro,295.25,160,90.0,326474,8255,9057,326474,-58.54218,-34.474227
097070B00000000000000000000000300000010000,097077891,San Isidro,298.81,160,90.0,330411,8354,9166,330411,-58.542114,-34.474318
097070B00000000000000000000000300000011000,097077892,San Isidro,294.19,160,90.0,325302,8225,9024,325302,-58.542048,-34.474412
097070B00000000000000000000000300000012000,097077893,San Isidro,687.95,160,90.0,760704,19234,21103,760704,-58.5421,-34.474573
097070B0000000000000000000000030000001300A,097077894,San Isidro,295.1,160,90.0,326308,8251,9052,326308,-58.54228,-34.474526
097070B00000000000000000000000300000014000,097077895,San Isidro,299.79,160,90.0,331494,8382,9196,331494,-58.542346,-34.474433
097070B00000000000000000000000300000015000,097077896,San Isidro,290.77,160,90.0,321520,8130,8919,321520,-58.542412,-34.474339
097070B00000000000000000000000300000016000,097077897,San Isidro,301.46,160,90.0,333341,8429,9247,333341,-58.542477,-34.474246
097070B00000000000000000000000300000017000,097077898,San Isidro,300.2,160,90.0,331948,8393,9209,331948,-58.542543,-34.474153
097070B00000000000000000000000300000018000,097077899,San Isidro,293.13,160,90.0,324130,8196,8992,324130,-58.542634,-34.474028
097070B00000000000000000000000300000019000,097077900,San Isidro,297.1,160,90.0,328520,8307,9114,328520,-58.542699,-34.473937
097070B00000000000000000000000300000020000,097077901,San Isidro,290.07,160,90.0,320746,8110,8898,320746,-58.542764,-34.473844
097070B00000000000000000000000300000021000,097077902,San Isidro,313.28,160,90.0,346411,8759,9610,346411,-58.54283,-34.473751
097070B00000000000000000000000300000022000,097077903,San Isidro,296.61,160,90.0,327978,8293,9099,327978,-58.542897,-34.473655
097070B00000000000000000000000300000023000,097066976,San Isidro,300.13,160,90.0,331870,8391,9207,331870,-58.542982,-34.47358
097070B0000000000000000000000031000000100A,097044705,Beccar,179.24,160,3018.0,198196,168048,184375,198196,-58.546528,-34.470542
097070B0000000000000000000000031000000100B,097076723,Beccar,178.09,160,3018.0,196924,166970,183192,196924,-58.546655,-34.470584
097070B00000000000000000000000310000002000,097063295,Beccar,236.31,160,3018.0,261301,221555,243080,261301,-58.546536,-34.470668
097070B00000000000000000000000310000003000,097063296,Beccar,244.14,160,3018.0,269959,228896,251134,269959,-58.546479,-34.470745
097070B00000000000000000000000310000004000,097063297,Beccar,236.53,160,3018.0,261544,221761,243306,261544,-58.546407,-34.470817
097070B00000000000000000000000310000005000,097063298,Beccar,332.06,160,3018.0,367177,311326,341573,367177,-58.546414,-34.470926
097070B00000000000000000000000310000006000,097063299,Beccar,218.43,160,3018.0,241530,204791,224688,241530,-58.546305,-34.470976
097070B00000000000000000000000310000007000,097063300,Beccar,304.97,160,3018.0,337222,285927,313707,337222,-58.546253,-34.47107
097070B00000000000000000000000310000008000,097063301,Beccar,229.16,160,3018.0,253395,214851,235725,253395,-58.546417,-34.471105
097070B00000000000000000000000310000009000,097063302,Beccar,346.58,160,3018.0,383233,324939,356509,383233,-58.546547,-34.4711
097070B00000000000000000000000310000010000,097063303,Beccar,336.49,160,3018.0,372076,315479,346130,372076,-58.546633,-34.471159
097070B00000000000000000000000310000011000,097063304,Beccar,235.23,160,3018.0,260107,220542,241969,260107,-58.546701,-34.47124
097070B00000000000000000000000310000012000,097063305,Beccar,326.95,160,3018.0,361527,306535,336316,361527,-58.546823,-34.471348
097070B00000000000000000000000310000013000,097051704,Beccar,242.83,160,3018.0,268511,227667,249787,268511,-58.546899,-34.471265
097070B00000000000000000000000310000014000,097063306,Beccar,326.25,160,3018.0,360753,305879,335596,360753,-58.546892,-34.471156
097070B00000000000000000000000310000015000,097051694,Beccar,230.93,160,3018.0,255352,216510,237546,255352,-58.546992,-34.471101
097070B00000000000000000000000310000016000,097051695,Beccar,229.65,160,3018.0,253937,215310,236229,253937,-58.547061,-34.471029
097070B00000000000000000000000310000017000,097063307,Beccar,223.15,160,3018.0,246749,209216,229543,246749,-58.547105,-34.470945
097070B00000000000000000000000310000018000,097051693,Beccar,291.47,160,3018.0,322294,273270,299820,322294,-58.547167,-34.470856
